"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Legal","Project Delivery","Male","15","15","[c]","[c]"
"In post","2023","White","Legal","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Property","Female","10","10","[c]","[c]"
"In post","2023","White","Legal","Property","Male","5","5","[c]","[c]"
"In post","2023","White","Legal","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Security","Female","5","5","[c]","[c]"
"In post","2023","White","Legal","Security","Male","5","5","[c]","[c]"
"In post","2023","White","Legal","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Tax","Female","115","105","43870","42140"
"In post","2023","White","Legal","Tax","Male","115","110","47830","42510"
"In post","2023","White","Legal","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Unknown","Female","60","55","48320","42140"
"In post","2023","White","Legal","Unknown","Male","45","45","56120","57970"
"In post","2023","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Commercial","Female","230","225","49220","47860"
"In post","2023","White","No function","Commercial","Male","140","135","57360","54610"
"In post","2023","White","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Communications","Female","85","80","47110","44180"
"In post","2023","White","No function","Communications","Male","40","40","44810","43890"
"In post","2023","White","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Corporate Finance","Female","5","5","[c]","[c]"
"In post","2023","White","No function","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Counter Fraud","Female","115","105","26830","26140"
"In post","2023","White","No function","Counter Fraud","Male","60","55","33240","29970"
"In post","2023","White","No function","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Digital, Data and Technology","Female","185","180","52700","55130"
"In post","2023","White","No function","Digital, Data and Technology","Male","320","315","53490","54840"
"In post","2023","White","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Economics","Female","85","80","52700","54330"
"In post","2023","White","No function","Economics","Male","80","80","56080","59370"
"In post","2023","White","No function","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Finance","Female","55","50","40630","36180"
"In post","2023","White","No function","Finance","Male","40","40","43130","38220"
"In post","2023","White","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Geography","Female","120","110","33130","34370"
"In post","2023","White","No function","Geography","Male","210","205","33820","34370"
"In post","2023","White","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Human Resources","Female","120","115","43190","37750"
"In post","2023","White","No function","Human Resources","Male","80","80","39630","36180"
"In post","2023","White","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Inspector of Education and Training","Female","635","620","64850","66170"
"In post","2023","White","No function","Inspector of Education and Training","Male","225","220","75080","77470"
"In post","2023","White","No function","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Intelligence Analysis","Female","955","890","31830","28480"
"In post","2023","White","No function","Intelligence Analysis","Male","1110","1085","35070","32250"
"In post","2023","White","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","International Trade","Female","550","535","48350","43580"
"In post","2023","White","No function","International Trade","Male","675","670","50910","50850"
"In post","2023","White","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Knowledge and Information Management","Female","365","340","35180","32550"
"In post","2023","White","No function","Knowledge and Information Management","Male","210","205","36370","34170"
"In post","2023","White","No function","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Legal","Female","540","470","46370","45160"
"In post","2023","White","No function","Legal","Male","215","205","51540","47100"
"In post","2023","White","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Medicine","Female","1070","935","52660","41190"
"In post","2023","White","No function","Medicine","Male","375","340","67610","55000"
"In post","2023","White","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Operational Delivery","Female","102880","91010","29130","28120"
"In post","2023","White","No function","Operational Delivery","Male","68715","65580","31530","28480"
"In post","2023","White","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Operational Research","Female","30","25","[c]","[c]"
"In post","2023","White","No function","Operational Research","Male","25","25","[c]","[c]"
"In post","2023","White","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Other","Female","3265","3000","32960","28120"
"In post","2023","White","No function","Other","Male","3310","3235","31310","27080"
"In post","2023","White","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Planning","Female","50","50","45690","43970"
"In post","2023","White","No function","Planning","Male","55","55","48500","44180"
"In post","2023","White","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Planning Inspectors","Female","160","140","56140","60050"
"In post","2023","White","No function","Planning Inspectors","Male","240","215","60300","60050"
"In post","2023","White","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Policy","Female","9750","9350","49520","49400"
"In post","2023","White","No function","Policy","Male","8680","8580","51620","52760"
"In post","2023","White","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Project Delivery","Female","625","605","46240","42900"
"In post","2023","White","No function","Project Delivery","Male","500","490","50610","53030"
"In post","2023","White","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Psychology","Female","1080","1035","37960","32420"
"In post","2023","White","No function","Psychology","Male","155","155","37680","31670"
"In post","2023","White","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Science and Engineering","Female","1750","1645","40630","38100"
"In post","2023","White","No function","Science and Engineering","Male","4255","4145","41250","40790"
"In post","2023","White","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Security","Female","40","40","49490","46950"
"In post","2023","White","No function","Security","Male","45","45","51730","53370"
"In post","2023","White","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Social Research","Female","20","20","[c]","[c]"
"In post","2023","White","No function","Social Research","Male","5","5","[c]","[c]"
"In post","2023","White","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Statistics","Female","10","10","[c]","[c]"
"In post","2023","White","No function","Statistics","Male","30","30","[c]","[c]"
"In post","2023","White","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Tax","Female","4065","3745","38390","35000"
"In post","2023","White","No function","Tax","Male","4050","3915","40870","35000"
"In post","2023","White","No function","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Unknown","Female","2045","1955","46200","41870"
"In post","2023","White","No function","Unknown","Male","1630","1605","47760","41780"
"In post","2023","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Veterinarian","Female","180","170","43050","38670"
"In post","2023","White","No function","Veterinarian","Male","125","120","45360","44500"
"In post","2023","White","No function","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Commercial","Male","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","Female","25","25","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","Male","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","Female","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Digital, Data and Technology","Male","45","40","53040","54150"
"In post","2023","White","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","Female","15","10","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","Male","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","Female","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Inspector of Education and Training","Female","30","30","77700","78500"
"In post","2023","White","Project Delivery","Inspector of Education and Training","Male","35","35","78660","78500"
"In post","2023","White","Project Delivery","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","Male","30","30","[c]","[c]"
"In post","2023","White","Project Delivery","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Legal","Female","10","5","[c]","[c]"
"In post","2023","White","Project Delivery","Legal","Male","5","5","[c]","[c]"
"In post","2023","White","Project Delivery","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Medicine","Female","20","20","[c]","[c]"
"In post","2023","White","Project Delivery","Medicine","Male","10","10","[c]","[c]"
"In post","2023","White","Project Delivery","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Operational Delivery","Female","710","665","38260","34610"
"In post","2023","White","Project Delivery","Operational Delivery","Male","505","495","42160","39000"
