"Status","Year","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","National Records of Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","SEO/HEO","20","[c]","37930","33520"
"New entrant CS","2023","National Savings and Investments","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","G6/G7","15","[c]","60640","54500"
"New entrant CS","2023","National Savings and Investments","SEO/HEO","15","[c]","39970","40300"
"New entrant CS","2023","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","65","[c]","22260","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","40","[c]","27900","27140"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","145","[c]","75230","77470"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","SEO/HEO","205","[c]","45280","47750"
"New entrant CS","2023","Office of Gas and Electricity Markets","AA/AO","30","[c]","21140","20970"
"New entrant CS","2023","Office of Gas and Electricity Markets","EO","170","[c]","26150","25750"
"New entrant CS","2023","Office of Gas and Electricity Markets","G6/G7","130","[c]","59800","57500"
"New entrant CS","2023","Office of Gas and Electricity Markets","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of Gas and Electricity Markets","SEO/HEO","135","[c]","38240","38000"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","EO","15","[c]","24160","23760"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","G6/G7","15","[c]","51830","49500"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Qualifications and Examinations Regulation","SEO/HEO","50","[c]","35010","33500"
"New entrant CS","2023","Office of Rail and Road","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","G6/G7","15","[c]","55980","55990"
"New entrant CS","2023","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of Rail and Road","SEO/HEO","15","[c]","39000","38550"
"New entrant CS","2023","Office of the Public Guardian","AA/AO","295","[c]","21770","21780"
"New entrant CS","2023","Office of the Public Guardian","EO","30","[c]","25830","25830"
"New entrant CS","2023","Office of the Public Guardian","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Scottish Charity Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","10","[c]","54480","52360"
"New entrant CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Planning Inspectorate","AA/AO","35","[c]","21010","21960"
"New entrant CS","2023","Planning Inspectorate","EO","10","[c]","26590","26590"
"New entrant CS","2023","Planning Inspectorate","G6/G7","85","[c]","50290","43740"
"New entrant CS","2023","Planning Inspectorate","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Queen Elizabeth II Centre","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","AA/AO","35","[c]","24340","24010"
"New entrant CS","2023","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Registers of Scotland","SEO/HEO","15","[c]","40050","38190"
"New entrant CS","2023","Revenue Scotland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Royal Fleet Auxiliary","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Rural Payments Agency","AA/AO","345","[c]","22010","22150"
"New entrant CS","2023","Rural Payments Agency","EO","50","[c]","25230","25920"
"New entrant CS","2023","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Rural Payments Agency","SEO/HEO","25","[c]","33500","30320"
"New entrant CS","2023","Scottish Courts and Tribunals Service","AA/AO","170","[c]","22930","23190"
"New entrant CS","2023","Scottish Courts and Tribunals Service","EO","25","[c]","26540","25930"
"New entrant CS","2023","Scottish Courts and Tribunals Service","G6/G7","10","[c]","59520","58770"
"New entrant CS","2023","Scottish Courts and Tribunals Service","SEO/HEO","25","[c]","40440","40570"
"New entrant CS","2023","Scottish Fiscal Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Government (excl. agencies)","AA/AO","150","[c]","25120","25710"
"New entrant CS","2023","Scottish Government (excl. agencies)","EO","145","[c]","29550","29100"
"New entrant CS","2023","Scottish Government (excl. agencies)","G6/G7","165","[c]","59730","54870"
"New entrant CS","2023","Scottish Government (excl. agencies)","SCS level","15","[c]","90040","81890"
"New entrant CS","2023","Scottish Government (excl. agencies)","SEO/HEO","410","[c]","38220","36330"
"New entrant CS","2023","Scottish Housing Regulator","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","AA/AO","300","[c]","24560","24710"
"New entrant CS","2023","Scottish Prison Service","EO","80","[c]","31320","31290"
"New entrant CS","2023","Scottish Prison Service","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Prison Service","SEO/HEO","15","[c]","47640","46670"
"New entrant CS","2023","Scottish Public Pensions Agency","AA/AO","65","[c]","25600","25710"
"New entrant CS","2023","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Scottish Public Pensions Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","EO","25","[c]","27350","26620"
"New entrant CS","2023","Serious Fraud Office","G6/G7","20","[c]","57940","56860"
"New entrant CS","2023","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Serious Fraud Office","SEO/HEO","15","[c]","36420","36000"
"New entrant CS","2023","Social Security Scotland","AA/AO","790","[c]","22350","22180"
"New entrant CS","2023","Social Security Scotland","EO","710","[c]","29410","29100"
"New entrant CS","2023","Social Security Scotland","G6/G7","25","[c]","61800","59870"
"New entrant CS","2023","Social Security Scotland","SEO/HEO","315","[c]","37990","37830"
"New entrant CS","2023","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Standards and Testing Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","AA/AO","55","[c]","22310","22180"
"New entrant CS","2023","Student Awards Agency for Scotland","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Student Awards Agency for Scotland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Submarine Delivery Agency","Unknown","260","[c]","33460","32500"
"New entrant CS","2023","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Teaching Regulation Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","AA/AO","35","[c]","22150","22180"
"New entrant CS","2023","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","The Insolvency Service","SEO/HEO","30","[c]","34330","31620"
"New entrant CS","2023","The National Archives","AA/AO","25","[c]","23290","23460"
"New entrant CS","2023","The National Archives","EO","20","[c]","25610","24990"
"New entrant CS","2023","The National Archives","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","The National Archives","SEO/HEO","50","[c]","36020","34940"
"New entrant CS","2023","Transport Scotland","AA/AO","10","[c]","23470","22180"
"New entrant CS","2023","Transport Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Transport Scotland","SEO/HEO","30","[c]","37700","33520"
"New entrant CS","2023","UK Debt Management Office","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Debt Management Office","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","EO","25","[c]","32300","32300"
"New entrant CS","2023","UK Export Finance","G6/G7","25","[c]","67190","66460"
"New entrant CS","2023","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Export Finance","SEO/HEO","40","[c]","40320","39450"
"New entrant CS","2023","UK Health Security Agency","AA/AO","160","[c]","22010","20880"
"New entrant CS","2023","UK Health Security Agency","EO","160","[c]","26110","25940"
"New entrant CS","2023","UK Health Security Agency","G6/G7","235","[c]","59900","54560"
"New entrant CS","2023","UK Health Security Agency","SCS level","45","[c]","109000","106690"
"New entrant CS","2023","UK Health Security Agency","SEO/HEO","370","[c]","36630","37060"
"New entrant CS","2023","UK Hydrographic Office","AA/AO","35","[c]","21740","21690"
"New entrant CS","2023","UK Hydrographic Office","EO","35","[c]","28410","27610"
"New entrant CS","2023","UK Hydrographic Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","UK Hydrographic Office","SEO/HEO","35","[c]","37530","34370"
"New entrant CS","2023","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Space Agency","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Statistics Authority","AA/AO","475","[c]","21400","21200"
"New entrant CS","2023","UK Statistics Authority","EO","145","[c]","25170","24840"
"New entrant CS","2023","UK Statistics Authority","G6/G7","85","[c]","54560","51460"
"New entrant CS","2023","UK Statistics Authority","SCS level","15","[c]","85690","80820"
"New entrant CS","2023","UK Statistics Authority","SEO/HEO","375","[c]","34000","31560"
"New entrant CS","2023","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","UK Supreme Court","SEO/HEO","10","[c]","36230","37230"
"New entrant CS","2023","Valuation Office Agency","AA/AO","270","[c]","22770","22520"
"New entrant CS","2023","Valuation Office Agency","EO","55","[c]","26710","26020"
"New entrant CS","2023","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Valuation Office Agency","SEO/HEO","55","[c]","38130","36030"
"New entrant CS","2023","Vehicle Certification Agency","AA/AO","10","[c]","22500","22500"
"New entrant CS","2023","Vehicle Certification Agency","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Vehicle Certification Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Veterinary Medicines Directorate","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Water Services Regulation Authority","EO","15","[c]","28630","29000"
"New entrant CS","2023","Water Services Regulation Authority","G6/G7","10","[c]","80460","76000"
"New entrant CS","2023","Water Services Regulation Authority","SEO/HEO","25","[c]","48880","48000"
"New entrant CS","2023","Welsh Government (excl. agencies)","AA/AO","105","[c]","22180","22150"
"New entrant CS","2023","Welsh Government (excl. agencies)","EO","40","[c]","27180","26900"
"New entrant CS","2023","Welsh Government (excl. agencies)","G6/G7","35","[c]","55630","53440"
"New entrant CS","2023","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Welsh Government (excl. agencies)","SEO/HEO","125","[c]","37750","36590"
"New entrant CS","2023","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Wilton Park","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Wilton Park","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Organisation","Executive Agencies, Ministerial and Non-Ministerial Departments, Crown Non-departmental Public Bodies.","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","",""
