"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Other","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Property","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Security","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Other","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Property","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Security","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Operational Delivery","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Other","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Policy","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Science and Engineering","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Unknown","Unknown","50","50","37040","32960"
"In post","2023","Other ethnicity","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","Undeclared","Analysis","Economics","50","50","52040","55190"
"In post","2023","Undeclared","Analysis","Intelligence Analysis","5","5","[c]","[c]"
"In post","2023","Undeclared","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Analysis","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Undeclared","Analysis","Operational Research","35","35","44420","47930"
"In post","2023","Undeclared","Analysis","Other","20","20","[c]","[c]"
"In post","2023","Undeclared","Analysis","Policy","10","5","[c]","[c]"
"In post","2023","Undeclared","Analysis","Science and Engineering","90","90","46760","49260"
"In post","2023","Undeclared","Analysis","Social Research","15","15","[c]","[c]"
"In post","2023","Undeclared","Analysis","Statistics","70","70","45240","42330"
"In post","2023","Undeclared","Analysis","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Commercial","Commercial","235","230","49960","43400"
"In post","2023","Undeclared","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Economics","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Undeclared","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Communications","105","100","42040","39730"
"In post","2023","Undeclared","Communications","Knowledge and Information Management","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","Operational Delivery","5","5","[c]","[c]"
"In post","2023","Undeclared","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Counter Fraud","490","440","31860","28130"
"In post","2023","Undeclared","Counter Fraud","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Intelligence Analysis","5","5","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Legal","115","105","37540","35000"
"In post","2023","Undeclared","Counter Fraud","Operational Delivery","150","140","33070","29730"
"In post","2023","Undeclared","Counter Fraud","Other","15","15","[c]","[c]"
"In post","2023","Undeclared","Counter Fraud","Tax","125","115","47600","42510"
"In post","2023","Undeclared","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Debt","Operational Delivery","115","100","26340","22520"
"In post","2023","Undeclared","Debt","Other","115","100","23260","21690"
"In post","2023","Undeclared","Debt","Tax","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Digital, Data and Technology","1040","1015","44810","41960"
"In post","2023","Undeclared","Digital, Data & Technology","Finance","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Knowledge and Information Management","70","70","36110","32910"
"In post","2023","Undeclared","Digital, Data & Technology","Operational Delivery","15","15","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Project Delivery","10","10","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Security","5","5","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Digital, Data & Technology","Unknown","35","30","54480","44930"
"In post","2023","Undeclared","Finance","Commercial","40","40","39380","38470"
"In post","2023","Undeclared","Finance","Corporate Finance","25","20","[c]","[c]"
"In post","2023","Undeclared","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Finance","370","355","42370","38470"
"In post","2023","Undeclared","Finance","Operational Delivery","60","55","28900","26920"
"In post","2023","Undeclared","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Security","25","25","[c]","[c]"
"In post","2023","Undeclared","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Finance","Tax","5","5","[c]","[c]"
"In post","2023","Undeclared","Finance","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Grants Management","Operational Delivery","160","150","25620","22150"
"In post","2023","Undeclared","Grants Management","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Human Resources","410","395","38060","34300"
"In post","2023","Undeclared","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Operational Delivery","50","50","34430","28120"
"In post","2023","Undeclared","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Internal Audit","Internal Audit","25","25","[c]","[c]"
"In post","2023","Undeclared","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Knowledge and Information Management","10","5","[c]","[c]"
"In post","2023","Undeclared","Legal","Legal","240","225","59450","58820"
"In post","2023","Undeclared","Legal","Operational Delivery","85","75","28770","28200"
"In post","2023","Undeclared","Legal","Other","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Policy","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Legal","Tax","20","20","[c]","[c]"
"In post","2023","Undeclared","Legal","Unknown","15","10","[c]","[c]"
"In post","2023","Undeclared","No function","Commercial","15","15","[c]","[c]"
"In post","2023","Undeclared","No function","Communications","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Counter Fraud","10","5","[c]","[c]"
"In post","2023","Undeclared","No function","Digital, Data and Technology","40","40","52390","52150"
"In post","2023","Undeclared","No function","Economics","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Finance","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Geography","15","15","[c]","[c]"
"In post","2023","Undeclared","No function","Human Resources","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2023","Undeclared","No function","Intelligence Analysis","155","145","35520","32310"
"In post","2023","Undeclared","No function","International Trade","55","55","50410","55370"
"In post","2023","Undeclared","No function","Knowledge and Information Management","30","30","37890","34110"
"In post","2023","Undeclared","No function","Legal","60","55","46740","45450"
"In post","2023","Undeclared","No function","Medicine","60","55","67540","53370"
"In post","2023","Undeclared","No function","Operational Delivery","9045","8230","30530","28120"
"In post","2023","Undeclared","No function","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Other","365","345","33900","28490"
"In post","2023","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Planning Inspectors","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Policy","965","945","50280","47490"
"In post","2023","Undeclared","No function","Project Delivery","80","75","51350","54260"
"In post","2023","Undeclared","No function","Property","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Psychology","20","20","[c]","[c]"
"In post","2023","Undeclared","No function","Science and Engineering","515","495","43810","42620"
"In post","2023","Undeclared","No function","Security","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","No function","Tax","485","450","43610","39620"
"In post","2023","Undeclared","No function","Unknown","155","150","48930","42050"
"In post","2023","Undeclared","No function","Veterinarian","30","25","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
