"Status","Year","Age","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Attorney General's Departments","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Attorney General's Departments","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Cabinet Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Chancellor's other departments","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Digital, Culture, Media and Sport","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Education","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for Environment, Food and Rural Affairs","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Department for International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
