"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Defence","Outside London","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","G6/G7","Unknown","110","[c]","63720","57170"
"New entrant CS","2023","Ministry of Defence","Outside London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","SEO/HEO","Heterosexual / straight","1130","[c]","35960","33990"
"New entrant CS","2023","Ministry of Defence","Outside London","SEO/HEO","LGBO","50","[c]","33630","33250"
"New entrant CS","2023","Ministry of Defence","Outside London","SEO/HEO","Undeclared","70","[c]","34820","33830"
"New entrant CS","2023","Ministry of Defence","Outside London","SEO/HEO","Unknown","580","[c]","35780","33990"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","Heterosexual / straight","165","[c]","35100","32500"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Outside London","Unknown","Unknown","85","[c]","31350","27200"
"New entrant CS","2023","Ministry of Defence","Overseas","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","SEO/HEO","Unknown","30","[c]","48720","47500"
"New entrant CS","2023","Ministry of Defence","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","Unknown","150","[c]","22470","17530"
"New entrant CS","2023","Ministry of Justice","London","AA/AO","Heterosexual / straight","390","[c]","30590","33800"
"New entrant CS","2023","Ministry of Justice","London","AA/AO","LGBO","40","[c]","31140","33800"
"New entrant CS","2023","Ministry of Justice","London","AA/AO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","AA/AO","Unknown","470","[c]","29510","28400"
"New entrant CS","2023","Ministry of Justice","London","EO","Heterosexual / straight","90","[c]","29760","29660"
"New entrant CS","2023","Ministry of Justice","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","EO","Unknown","90","[c]","30040","29660"
"New entrant CS","2023","Ministry of Justice","London","G6/G7","Heterosexual / straight","35","[c]","59530","55980"
"New entrant CS","2023","Ministry of Justice","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","SEO/HEO","Heterosexual / straight","140","[c]","39200","35410"
"New entrant CS","2023","Ministry of Justice","London","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","SEO/HEO","Unknown","130","[c]","38210","35410"
"New entrant CS","2023","Ministry of Justice","London","Unknown","Heterosexual / straight","215","[c]","27050","27640"
"New entrant CS","2023","Ministry of Justice","London","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","London","Unknown","Unknown","130","[c]","25880","27640"
"New entrant CS","2023","Ministry of Justice","Outside London","AA/AO","Heterosexual / straight","4495","[c]","26160","28880"
"New entrant CS","2023","Ministry of Justice","Outside London","AA/AO","LGBO","495","[c]","26030","24070"
"New entrant CS","2023","Ministry of Justice","Outside London","AA/AO","Undeclared","230","[c]","25090","23230"
"New entrant CS","2023","Ministry of Justice","Outside London","AA/AO","Unknown","2655","[c]","25640","24070"
"New entrant CS","2023","Ministry of Justice","Outside London","EO","Heterosexual / straight","270","[c]","27340","25830"
"New entrant CS","2023","Ministry of Justice","Outside London","EO","LGBO","40","[c]","26890","25830"
"New entrant CS","2023","Ministry of Justice","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","EO","Unknown","145","[c]","27390","25830"
"New entrant CS","2023","Ministry of Justice","Outside London","G6/G7","Heterosexual / straight","45","[c]","54510","51770"
"New entrant CS","2023","Ministry of Justice","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","SEO/HEO","Heterosexual / straight","315","[c]","34940","33200"
"New entrant CS","2023","Ministry of Justice","Outside London","SEO/HEO","LGBO","45","[c]","33910","31270"
"New entrant CS","2023","Ministry of Justice","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Outside London","SEO/HEO","Unknown","170","[c]","34850","33200"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","Heterosexual / straight","2305","[c]","22870","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","LGBO","315","[c]","22580","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","Undeclared","100","[c]","23340","23640"
"New entrant CS","2023","Ministry of Justice","Outside London","Unknown","Unknown","965","[c]","22430","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","AA/AO","Heterosexual / straight","35","[c]","26450","28880"
"New entrant CS","2023","Ministry of Justice","Unknown","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","AA/AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","EO","Heterosexual / straight","65","[c]","35850","34340"
"New entrant CS","2023","National Crime Agency","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","EO","Heterosexual / straight","175","[c]","33600","34670"
"New entrant CS","2023","National Crime Agency","Outside London","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SEO/HEO","Heterosexual / straight","70","[c]","43170","42110"
"New entrant CS","2023","National Crime Agency","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
