"Status","Year","Parent_department","Profession_of_post","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","HM Revenue and Customs","Operational Delivery","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Delivery","Outer London - South","Female","410","370","35860","32260"
"In post","2023","HM Revenue and Customs","Operational Delivery","Outer London - South","Male","260","250","36900","32540"
"In post","2023","HM Revenue and Customs","Operational Delivery","Outer London - West and North West","Female","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Delivery","Outer London - West and North West","Male","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Delivery","Shropshire and Staffordshire","Female","135","115","32630","28130"
"In post","2023","HM Revenue and Customs","Operational Delivery","Shropshire and Staffordshire","Male","60","55","36560","34400"
"In post","2023","HM Revenue and Customs","Operational Delivery","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Delivery","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Delivery","Southern Scotland","Female","1065","895","26120","22520"
"In post","2023","HM Revenue and Customs","Operational Delivery","Southern Scotland","Male","630","585","26510","22520"
"In post","2023","HM Revenue and Customs","Operational Delivery","Surrey, East and West Sussex","Female","115","95","28280","28130"
"In post","2023","HM Revenue and Customs","Operational Delivery","Surrey, East and West Sussex","Male","95","85","29800","28130"
"In post","2023","HM Revenue and Customs","Operational Delivery","Tees Valley and Durham","Female","400","365","24330","22520"
"In post","2023","HM Revenue and Customs","Operational Delivery","Tees Valley and Durham","Male","190","185","24690","22520"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Central Scotland","Female","1130","955","28170","22520"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Central Scotland","Male","750","715","28620","27650"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Midlands","Female","875","790","28790","27650"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Midlands","Male","660","640","28730","27890"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Wales and The Valleys","Female","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Wales and The Valleys","Male","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Yorkshire","Female","1310","1140","28860","22520"
"In post","2023","HM Revenue and Customs","Operational Delivery","West Yorkshire","Male","1075","1035","28490","22520"
"In post","2023","HM Revenue and Customs","Operational Research","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","East Wales","Female","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","East Wales","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Greater Manchester","Female","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Greater Manchester","Male","40","35","51440","50900"
"In post","2023","HM Revenue and Customs","Operational Research","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Inner London - East","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Inner London - East","Male","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Inner London - West","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Lancashire","Female","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Lancashire","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Merseyside","Female","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Merseyside","Male","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Northumberland, and Tyne and Wear","Female","10","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Northumberland, and Tyne and Wear","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Outer London - South","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Outer London - South","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Southern Scotland","Female","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Southern Scotland","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","West Midlands","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","West Midlands","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Operational Research","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Derbyshire and Nottinghamshire","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","East Anglia","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","East Anglia","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","East Wales","Female","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","East Wales","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Eastern Scotland","Female","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Eastern Scotland","Male","15","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Gloucestershire, Wiltshire and Bath/Bristol area","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Greater Manchester","Female","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Greater Manchester","Male","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Inner London - East","Female","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Inner London - East","Male","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Inner London - West","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Inner London - West","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Merseyside","Female","20","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Merseyside","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Northern Ireland","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Northern Ireland","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Northumberland, and Tyne and Wear","Female","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Northumberland, and Tyne and Wear","Male","20","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Outer London - South","Female","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Outer London - South","Male","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Surrey, East and West Sussex","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","Surrey, East and West Sussex","Male","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","West Central Scotland","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","West Midlands","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","West Midlands","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","West Yorkshire","Female","20","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Other","West Yorkshire","Male","20","20","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Derbyshire and Nottinghamshire","Female","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Derbyshire and Nottinghamshire","Male","10","10","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","East Wales","Female","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","East Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Female","5","5","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Greater Manchester","Female","55","55","49970","42910"
"In post","2023","HM Revenue and Customs","Policy","Greater Manchester","Male","60","55","52260","56870"
"In post","2023","HM Revenue and Customs","Policy","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Inner London - East","Female","170","160","58220","63990"
"In post","2023","HM Revenue and Customs","Policy","Inner London - East","Male","165","160","58320","63990"
"In post","2023","HM Revenue and Customs","Policy","Inner London - West","Female","140","130","63710","65230"
"In post","2023","HM Revenue and Customs","Policy","Inner London - West","Male","160","155","67030","65230"
"In post","2023","HM Revenue and Customs","Policy","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Lancashire","Female","25","25","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Lancashire","Male","20","15","[c]","[c]"
"In post","2023","HM Revenue and Customs","Policy","Merseyside","Female","45","40","47340","42140"
