"Status","Year","Disability","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Mixed","Criminal Injuries Compensation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Criminal Injuries Compensation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Commercial Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Commercial Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Office and Procurator Fiscal Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Office and Procurator Fiscal Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Prosecution Service","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Prosecution Service","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Electronics and Components Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Electronics and Components Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Equipment and Support","Female","10","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Equipment and Support","Male","10","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Science and Technology Laboratory","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Science and Technology Laboratory","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Education (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Education (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","25","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for International Trade","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department for Work and Pensions (excl. agencies)","Female","270","240","29170","28120"
"In post","2023","Declared disabled","Mixed","Department for Work and Pensions (excl. agencies)","Male","125","120","29960","28120"
"In post","2023","Declared disabled","Mixed","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department of Health and Social Care (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department of Health and Social Care (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Disclosure Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Disclosure Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Disclosure Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Driver and Vehicle Licensing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Driver and Vehicle Licensing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Driver and Vehicle Standards Agency","Male","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Education Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Education Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Education Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Education and Skills Funding Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Education and Skills Funding Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Estyn","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Estyn","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","FCDO Services","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","FCDO Services","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","FCDO Services","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Female","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Male","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Forestry and Land Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Forestry and Land Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Actuary's Department","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Actuary's Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Actuary's Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Commercial Organisation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Commercial Organisation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Legal Department","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Legal Department","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Property Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Property Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Government Property Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Courts and Tribunals Service","Female","55","50","27730","25480"
"In post","2023","Declared disabled","Mixed","HM Courts and Tribunals Service","Male","30","30","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Crown Prosecution Service Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Crown Prosecution Service Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Crown Prosecution Service Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Land Registry","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Prison and Probation Service","Female","185","175","32580","30810"
"In post","2023","Declared disabled","Mixed","HM Prison and Probation Service","Male","125","115","34650","32920"
"In post","2023","Declared disabled","Mixed","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Revenue and Customs (excl. agencies)","Female","85","75","33260","32400"
"In post","2023","Declared disabled","Mixed","HM Revenue and Customs (excl. agencies)","Male","50","50","33530","28910"
"In post","2023","Declared disabled","Mixed","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Treasury (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Treasury (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","HM Treasury (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Health and Safety Executive","Female","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Home Office","Female","55","50","33750","29750"
"In post","2023","Declared disabled","Mixed","Home Office","Male","35","30","31480","28150"
"In post","2023","Declared disabled","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Institute for Apprenticeships and Technical Education","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Institute for Apprenticeships and Technical Education","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Intellectual Property Office","Female","[c]","[c]","[c]","[c]"
