"Status","Year","Age","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Finance","SEO","30","[c]","39660","38470"
"Leaver Dept.","2023","40-49","Grants Management","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","AO","20","[c]","22240","22220"
"Leaver Dept.","2023","40-49","Human Resources","EO","20","[c]","26940","27080"
"Leaver Dept.","2023","40-49","Human Resources","G6","10","[c]","66350","67170"
"Leaver Dept.","2023","40-49","Human Resources","G7","20","[c]","54970","55280"
"Leaver Dept.","2023","40-49","Human Resources","HEO","40","[c]","33120","32640"
"Leaver Dept.","2023","40-49","Human Resources","SCS level","10","[c]","87360","85650"
"Leaver Dept.","2023","40-49","Human Resources","SEO","35","[c]","41330","41510"
"Leaver Dept.","2023","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","G6","15","[c]","68890","67110"
"Leaver Dept.","2023","40-49","Legal","G7","25","[c]","54410","52790"
"Leaver Dept.","2023","40-49","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","No function","AO","360","[c]","21980","21690"
"Leaver Dept.","2023","40-49","No function","EO","505","[c]","28200","28120"
"Leaver Dept.","2023","40-49","No function","G6","115","[c]","67010","66360"
"Leaver Dept.","2023","40-49","No function","G7","180","[c]","55500","55100"
"Leaver Dept.","2023","40-49","No function","HEO","260","[c]","33780","34170"
"Leaver Dept.","2023","40-49","No function","SCS level","100","[c]","88500","77700"
"Leaver Dept.","2023","40-49","No function","SEO","200","[c]","40760","40260"
"Leaver Dept.","2023","40-49","No function","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","G6","15","[c]","64680","64400"
"Leaver Dept.","2023","40-49","Project Delivery","G7","20","[c]","52460","52310"
"Leaver Dept.","2023","40-49","Project Delivery","HEO","20","[c]","33540","34030"
"Leaver Dept.","2023","40-49","Project Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","SEO","40","[c]","40690","40480"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","AO","10","[c]","22250","22520"
"Leaver Dept.","2023","40-49","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","HEO","10","[c]","34580","33300"
"Leaver Dept.","2023","40-49","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","SEO","15","[c]","42660","42730"
"Leaver Dept.","2023","40-49","Security","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","HEO","10","[c]","35220","34320"
"Leaver Dept.","2023","40-49","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","EO","25","[c]","29580","29270"
"Leaver Dept.","2023","40-49","Unknown","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","G7","60","[c]","58380","58370"
"Leaver Dept.","2023","40-49","Unknown","HEO","40","[c]","35660","34730"
"Leaver Dept.","2023","40-49","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","SEO","30","[c]","44670","47470"
"Leaver Dept.","2023","50-59","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","HEO","10","[c]","34070","32980"
"Leaver Dept.","2023","50-59","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Analysis","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","G7","15","[c]","54490","54700"
"Leaver Dept.","2023","50-59","Commercial","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","SEO","20","[c]","41550","41690"
"Leaver Dept.","2023","50-59","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","AO","10","[c]","23190","21690"
"Leaver Dept.","2023","50-59","Counter Fraud","EO","30","[c]","29130","28120"
"Leaver Dept.","2023","50-59","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","EO","10","[c]","28840","28120"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","G7","25","[c]","54330","54400"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","HEO","25","[c]","34580","34350"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data & Technology","SEO","25","[c]","40220","38940"
"Leaver Dept.","2023","50-59","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","EO","10","[c]","28560","27470"
"Leaver Dept.","2023","50-59","Finance","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","G7","20","[c]","56580","55370"
"Leaver Dept.","2023","50-59","Finance","HEO","15","[c]","34540","34170"
"Leaver Dept.","2023","50-59","Finance","SCS level","10","[c]","102480","97770"
"Leaver Dept.","2023","50-59","Finance","SEO","15","[c]","40640","40850"
"Leaver Dept.","2023","50-59","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","EO","20","[c]","27510","27780"
"Leaver Dept.","2023","50-59","Human Resources","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","G7","20","[c]","53430","51460"
"Leaver Dept.","2023","50-59","Human Resources","HEO","25","[c]","33350","33570"
"Leaver Dept.","2023","50-59","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","SEO","25","[c]","40690","40130"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","G7","10","[c]","56170","55050"
"Leaver Dept.","2023","50-59","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Legal","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","No function","AA","20","[c]","20040","19930"
"Leaver Dept.","2023","50-59","No function","AO","315","[c]","22040","21690"
"Leaver Dept.","2023","50-59","No function","EO","370","[c]","28030","28120"
"Leaver Dept.","2023","50-59","No function","G6","55","[c]","68570","68700"
"Leaver Dept.","2023","50-59","No function","G7","90","[c]","55900","55390"
"Leaver Dept.","2023","50-59","No function","HEO","155","[c]","33870","34170"
"Leaver Dept.","2023","50-59","No function","SCS level","60","[c]","98250","93000"
"Leaver Dept.","2023","50-59","No function","SEO","110","[c]","41600","40640"
"Leaver Dept.","2023","50-59","No function","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","G7","20","[c]","52130","51680"
"Leaver Dept.","2023","50-59","Project Delivery","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Project Delivery","SEO","15","[c]","41450","40580"
"Leaver Dept.","2023","50-59","Property","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","G7","10","[c]","56160","56400"
"Leaver Dept.","2023","50-59","Property","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Property","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Security","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","G7","30","[c]","57260","57560"
"Leaver Dept.","2023","50-59","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","SEO","25","[c]","46110","46410"
"Leaver Dept.","2023","50-59","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","AO","60","[c]","22360","21690"
"Leaver Dept.","2023","60-64","No function","EO","50","[c]","28290","28120"
"Leaver Dept.","2023","60-64","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","G7","15","[c]","55050","53380"
"Leaver Dept.","2023","60-64","No function","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
