"Status","Year","Parent_department","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Female","Heterosexual / straight","35","[c]","52580","53130"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Male","Heterosexual / straight","35","[c]","33160","33210"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Female","Heterosexual / straight","45","[c]","18840","19000"
"Leaver CS","2023","Department for Transport","AA","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AO","Female","Heterosexual / straight","185","[c]","22310","22500"
"Leaver CS","2023","Department for Transport","AO","Female","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AO","Female","Undeclared","45","[c]","22280","22500"
"Leaver CS","2023","Department for Transport","AO","Female","Unknown","60","[c]","22420","22500"
"Leaver CS","2023","Department for Transport","AO","Male","Heterosexual / straight","145","[c]","23540","22500"
"Leaver CS","2023","Department for Transport","AO","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AO","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AO","Male","Unknown","95","[c]","24530","22500"
"Leaver CS","2023","Department for Transport","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","EO","Female","Heterosexual / straight","75","[c]","27640","27190"
"Leaver CS","2023","Department for Transport","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","EO","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","EO","Female","Unknown","30","[c]","27650","26960"
"Leaver CS","2023","Department for Transport","EO","Male","Heterosexual / straight","165","[c]","28280","27260"
"Leaver CS","2023","Department for Transport","EO","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","EO","Male","Undeclared","55","[c]","28720","27450"
"Leaver CS","2023","Department for Transport","EO","Male","Unknown","100","[c]","27050","26780"
"Leaver CS","2023","Department for Transport","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Female","Heterosexual / straight","30","[c]","55220","55740"
"Leaver CS","2023","Department for Transport","G7","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Male","Heterosexual / straight","55","[c]","57640","56340"
"Leaver CS","2023","Department for Transport","G7","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Female","Heterosexual / straight","40","[c]","32940","31900"
"Leaver CS","2023","Department for Transport","HEO","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Male","Heterosexual / straight","70","[c]","33620","32950"
"Leaver CS","2023","Department for Transport","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SEO","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SEO","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SEO","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SEO","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SEO","Male","Heterosexual / straight","55","[c]","43730","43040"
"Leaver CS","2023","Department for Transport","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","SEO","Male","Undeclared","15","[c]","[c]","[c]"
