"Status","Year","Age","Disability","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Declared disabled","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - West","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - West","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - West","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - West","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Kent","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lancashire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lancashire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Leicestershire, Rutland and Northamptonshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Leicestershire, Rutland and Northamptonshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Merseyside","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northumberland, and Tyne and Wear","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - East and North East","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - South","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - West and North West","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Shropshire and Staffordshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Shropshire and Staffordshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Surrey, East and West Sussex","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Surrey, East and West Sussex","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Tees Valley and Durham","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Central Scotland","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Central Scotland","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Wales and The Valleys","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Yorkshire","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Bedfordshire and Hertfordshire","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Bedfordshire and Hertfordshire","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Bedfordshire and Hertfordshire","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Bedfordshire and Hertfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cheshire","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cheshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cheshire","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cumbria","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Derbyshire and Nottinghamshire","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Derbyshire and Nottinghamshire","EO","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Derbyshire and Nottinghamshire","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Derbyshire and Nottinghamshire","SEO/HEO","40","[c]","36820","35970"
"Leaver CS","2023","40-49","Declared non-disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Devon","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Devon","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Devon","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Devon","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Devon","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Dorset and Somerset","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Dorset and Somerset","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Dorset and Somerset","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Anglia","AA/AO","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Anglia","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Anglia","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Anglia","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Anglia","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Wales","AA/AO","40","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Wales","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Wales","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Wales","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Wales","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","East Yorkshire and Northern Lincolnshire","AA/AO","15","[c]","[c]","[c]"
