"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Office of Gas and Electricity Markets","Male","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","Male","Unknown","30","30","64290","63670"
"In post","2023","50-59","Office of Gas and Electricity Markets","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Gas and Electricity Markets","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Female","Heterosexual / straight","35","30","42860","39140"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Qualifications and Examinations Regulation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Male","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Male","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of Rail and Road","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Female","Heterosexual / straight","130","120","27090","25830"
"In post","2023","50-59","Office of the Public Guardian","Female","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Female","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Male","Heterosexual / straight","75","75","27180","25830"
"In post","2023","50-59","Office of the Public Guardian","Male","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Male","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Public Guardian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Scottish Charity Regulator","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office of the Secretary of State for Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Female","Heterosexual / straight","95","90","49440","48660"
"In post","2023","50-59","Planning Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Female","Unknown","15","10","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Male","Heterosexual / straight","85","80","56620","60050"
"In post","2023","50-59","Planning Inspectorate","Male","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Male","Undeclared","20","15","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Male","Unknown","20","15","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Female","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Male","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Queen Elizabeth II Centre","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","Female","Heterosexual / straight","105","100","38470","32510"
"In post","2023","50-59","Registers of Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","Female","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","Female","Unknown","65","55","33000","32510"
"In post","2023","50-59","Registers of Scotland","Male","Heterosexual / straight","110","110","39180","39590"
"In post","2023","50-59","Registers of Scotland","Male","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","Male","Unknown","60","60","35290","32510"
"In post","2023","50-59","Registers of Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Registers of Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Revenue Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Female","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Male","Unknown","430","430","47600","43140"
"In post","2023","50-59","Royal Fleet Auxiliary","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Royal Fleet Auxiliary","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","Female","Heterosexual / straight","300","270","28570","25920"
"In post","2023","50-59","Rural Payments Agency","Female","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","Female","Undeclared","40","35","25550","24030"
"In post","2023","50-59","Rural Payments Agency","Female","Unknown","50","45","28880","26540"
"In post","2023","50-59","Rural Payments Agency","Male","Heterosexual / straight","185","180","30300","26430"
"In post","2023","50-59","Rural Payments Agency","Male","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","Male","Undeclared","30","30","27310","22150"
"In post","2023","50-59","Rural Payments Agency","Male","Unknown","70","70","29300","25920"
"In post","2023","50-59","Rural Payments Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Rural Payments Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Scottish Courts and Tribunals Service","Female","Heterosexual / straight","150","135","33960","31970"
"In post","2023","50-59","Scottish Courts and Tribunals Service","Female","LGBO","[c]","[c]","[c]","[c]"
