"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Geography","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other ethnicity","Human Resources","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
