"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Northern Ireland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Gas and Electricity Markets","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Qualifications and Examinations Regulation","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","G6/G7","Heterosexual / straight","105","100","62490","61330"
"In post","2023","Undeclared","Office of Rail and Road","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","G6/G7","Unknown","35","30","64730","63710"
"In post","2023","Undeclared","Office of Rail and Road","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","SEO/HEO","Heterosexual / straight","35","35","40180","40240"
"In post","2023","Undeclared","Office of Rail and Road","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Office of Rail and Road","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Office of the Secretary of State for Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","AA/AO","Heterosexual / straight","45","45","24820","24490"
"In post","2023","Undeclared","Scottish Government","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","AA/AO","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","EO","Heterosexual / straight","45","45","30980","29940"
"In post","2023","Undeclared","Scottish Government","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","G6/G7","Heterosexual / straight","45","45","65100","65280"
"In post","2023","Undeclared","Scottish Government","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","G6/G7","Undeclared","35","30","66250","65280"
"In post","2023","Undeclared","Scottish Government","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","SEO/HEO","Heterosexual / straight","85","80","41420","39590"
"In post","2023","Undeclared","Scottish Government","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","Scottish Government","SEO/HEO","Undeclared","50","45","40880","39590"
"In post","2023","Undeclared","Scottish Government","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","The National Archives","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","The National Archives","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","UK Export Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
