"Status","Year","Age","Disability","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","Heterosexual / straight","145","[c]","44470","37090"
"New entrant CS","2023","40-49","Unknown","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","London","Unknown","455","[c]","38250","29750"
"New entrant CS","2023","40-49","Unknown","Outside London","Heterosexual / straight","910","[c]","33660","29160"
"New entrant CS","2023","40-49","Unknown","Outside London","LGBO","45","[c]","32300","28270"
"New entrant CS","2023","40-49","Unknown","Outside London","Undeclared","60","[c]","40320","37420"
"New entrant CS","2023","40-49","Unknown","Outside London","Unknown","2700","[c]","29990","25750"
"New entrant CS","2023","40-49","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Heterosexual / straight","35","[c]","39540","33000"
"New entrant CS","2023","50-59","Declared disabled","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outside London","Heterosexual / straight","375","[c]","29250","23640"
"New entrant CS","2023","50-59","Declared disabled","Outside London","LGBO","35","[c]","28160","25610"
"New entrant CS","2023","50-59","Declared disabled","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Outside London","Unknown","35","[c]","31060","26830"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","Heterosexual / straight","245","[c]","46690","40000"
"New entrant CS","2023","50-59","Declared non-disabled","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","Heterosexual / straight","2300","[c]","32340","26780"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","LGBO","90","[c]","29810","23640"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","Undeclared","115","[c]","33000","26840"
"New entrant CS","2023","50-59","Declared non-disabled","Outside London","Unknown","100","[c]","39790","26750"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","Heterosexual / straight","90","[c]","26790","23230"
"New entrant CS","2023","50-59","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","Undeclared","50","[c]","29940","26930"
"New entrant CS","2023","50-59","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","Heterosexual / straight","120","[c]","41610","34340"
"New entrant CS","2023","50-59","Unknown","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","London","Unknown","355","[c]","37420","29750"
"New entrant CS","2023","50-59","Unknown","Outside London","Heterosexual / straight","840","[c]","33860","28200"
"New entrant CS","2023","50-59","Unknown","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Outside London","Undeclared","50","[c]","36010","30370"
"New entrant CS","2023","50-59","Unknown","Outside London","Unknown","2330","[c]","29170","25750"
"New entrant CS","2023","50-59","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","Heterosexual / straight","80","[c]","26160","22400"
"New entrant CS","2023","60-64","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","Heterosexual / straight","55","[c]","43400","41910"
"New entrant CS","2023","60-64","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Outside London","Heterosexual / straight","435","[c]","29420","23640"
"New entrant CS","2023","60-64","Declared non-disabled","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","Unknown","80","[c]","34230","29750"
"New entrant CS","2023","60-64","Unknown","Outside London","Heterosexual / straight","165","[c]","32620","27500"
"New entrant CS","2023","60-64","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Outside London","Unknown","545","[c]","28090","23390"
"New entrant CS","2023","60-64","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Outside London","Heterosexual / straight","105","[c]","29040","22370"
"New entrant CS","2023","65+","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","Heterosexual / straight","55","[c]","32040","23840"
"New entrant CS","2023","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Outside London","Unknown","140","[c]","29350","23230"
"New entrant CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Disability","Self reported disability.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
