"Status","Year","Disability","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Mixed","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Legal","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Delivery","Heterosexual / straight","290","[c]","28700","27570"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Delivery","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Delivery","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Delivery","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Policy","Heterosexual / straight","50","[c]","43070","40050"
"Leaver CS","2023","Declared non-disabled","Mixed","Policy","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Psychology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Science and Engineering","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Tax","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Tax","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Tax","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Geography","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Geography","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Geography","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Operational Delivery","Heterosexual / straight","75","[c]","28460","27570"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Operational Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Operational Delivery","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Operational Delivery","Unknown","10","[c]","[c]","[c]"
