"Status","Year","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Government Actuary's Department","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Actuary's Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Female","Unknown","65","[c]","69440","66530"
"Leaver CS","2023","Government Commercial Organisation","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Male","Unknown","75","[c]","79420","69710"
"Leaver CS","2023","Government Commercial Organisation","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Commercial Organisation","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Internal Audit Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Female","Heterosexual / straight","110","[c]","48310","51250"
"Leaver CS","2023","Government Legal Department","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Male","Heterosexual / straight","75","[c]","57500","56140"
"Leaver CS","2023","Government Legal Department","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Legal Department","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Female","Heterosexual / straight","820","[c]","25450","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Female","LGBO","50","[c]","24530","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Female","Undeclared","130","[c]","26560","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Female","Unknown","405","[c]","23600","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Male","Heterosexual / straight","315","[c]","26680","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Male","LGBO","35","[c]","28560","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Male","Undeclared","60","[c]","29170","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Male","Unknown","190","[c]","25350","21780"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Female","Heterosexual / straight","160","[c]","33920","30480"
"Leaver CS","2023","HM Land Registry","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Female","Unknown","90","[c]","32000","28080"
"Leaver CS","2023","HM Land Registry","Male","Heterosexual / straight","120","[c]","37450","34850"
"Leaver CS","2023","HM Land Registry","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Male","Unknown","85","[c]","32640","30710"
"Leaver CS","2023","HM Land Registry","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Female","Heterosexual / straight","2260","[c]","35150","29050"
"Leaver CS","2023","HM Prison and Probation Service","Female","LGBO","320","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Female","Undeclared","195","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Female","Unknown","990","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Male","Heterosexual / straight","2200","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Male","LGBO","135","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Male","Undeclared","220","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Male","Unknown","970","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Female","Unknown","2300","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Male","Unknown","2025","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Female","Heterosexual / straight","110","[c]","43090","37900"
"Leaver CS","2023","HM Treasury (excl. agencies)","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Male","Heterosexual / straight","120","[c]","44520","38890"
"Leaver CS","2023","HM Treasury (excl. agencies)","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Treasury (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Female","Heterosexual / straight","75","[c]","38240","35470"
"Leaver CS","2023","Health and Safety Executive","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Male","Heterosexual / straight","80","[c]","48830","47250"
"Leaver CS","2023","Health and Safety Executive","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Health and Safety Executive","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Female","Heterosexual / straight","770","[c]","33650","27350"
"Leaver CS","2023","Home Office","Female","LGBO","35","[c]","33710","26580"
"Leaver CS","2023","Home Office","Female","Undeclared","90","[c]","36010","29420"
"Leaver CS","2023","Home Office","Female","Unknown","345","[c]","27930","25750"
"Leaver CS","2023","Home Office","Male","Heterosexual / straight","710","[c]","34650","28650"
"Leaver CS","2023","Home Office","Male","LGBO","50","[c]","34310","28760"
"Leaver CS","2023","Home Office","Male","Undeclared","125","[c]","34890","29750"
"Leaver CS","2023","Home Office","Male","Unknown","395","[c]","28880","25880"
"Leaver CS","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Institute for Apprenticeships and Technical Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Legal Aid Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Female","Heterosexual / straight","40","[c]","31560","26960"
"Leaver CS","2023","Maritime and Coastguard Agency","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Male","Heterosexual / straight","85","[c]","38160","31920"
"Leaver CS","2023","Maritime and Coastguard Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Maritime and Coastguard Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Female","Heterosexual / straight","65","[c]","45890","40450"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Female","Unknown","40","[c]","51870","41950"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Male","Heterosexual / straight","55","[c]","50220","41480"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicines and Healthcare Products Regulatory Agency","Male","Undeclared","5","[c]","[c]","[c]"
