"Status","Year","Disability","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","EO","Heterosexual / straight","45","[c]","29770","30130"
"Leaver CS","2023","Undeclared","London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","EO","Undeclared","35","[c]","29970","30830"
"Leaver CS","2023","Undeclared","London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G7","Heterosexual / straight","35","[c]","57080","55420"
"Leaver CS","2023","Undeclared","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","G7","Undeclared","30","[c]","55780","55040"
"Leaver CS","2023","Undeclared","London","G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","HEO","Heterosexual / straight","55","[c]","35370","35410"
"Leaver CS","2023","Undeclared","London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","AA","Heterosexual / straight","90","[c]","20550","19770"
"Leaver CS","2023","Undeclared","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","AA","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","AA","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","AO","Heterosexual / straight","280","[c]","22660","21690"
"Leaver CS","2023","Undeclared","Outside London","AO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","AO","Undeclared","190","[c]","23680","21780"
"Leaver CS","2023","Undeclared","Outside London","AO","Unknown","200","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","EO","Heterosexual / straight","190","[c]","27920","27570"
"Leaver CS","2023","Undeclared","Outside London","EO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","EO","Undeclared","120","[c]","28300","27570"
"Leaver CS","2023","Undeclared","Outside London","EO","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G6","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","G7","Undeclared","35","[c]","54360","56000"
"Leaver CS","2023","Undeclared","Outside London","G7","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","HEO","Heterosexual / straight","85","[c]","34180","33970"
"Leaver CS","2023","Undeclared","Outside London","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","HEO","Undeclared","70","[c]","35260","34300"
"Leaver CS","2023","Undeclared","Outside London","HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SEO","Heterosexual / straight","80","[c]","41580","40690"
"Leaver CS","2023","Undeclared","Outside London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","SEO","Undeclared","65","[c]","43260","42860"
"Leaver CS","2023","Undeclared","Outside London","SEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Unknown","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Unknown","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AA","Unknown","90","[c]","22800","23500"
"Leaver CS","2023","Unknown","London","AO","Heterosexual / straight","80","[c]","24530","24480"
"Leaver CS","2023","Unknown","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AO","Unknown","415","[c]","24880","25480"
"Leaver CS","2023","Unknown","London","EO","Heterosexual / straight","140","[c]","30660","29750"
"Leaver CS","2023","Unknown","London","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","EO","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","EO","Unknown","435","[c]","28680","29660"
"Leaver CS","2023","Unknown","London","G6","Heterosexual / straight","75","[c]","70280","68500"
"Leaver CS","2023","Unknown","London","G6","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","G6","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","G6","Unknown","155","[c]","70400","67600"
"Leaver CS","2023","Unknown","London","G7","Heterosexual / straight","140","[c]","57150","55500"
"Leaver CS","2023","Unknown","London","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","G7","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","G7","Unknown","335","[c]","57700","55720"
"Leaver CS","2023","Unknown","London","HEO","Heterosexual / straight","135","[c]","36010","35230"
"Leaver CS","2023","Unknown","London","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","HEO","Unknown","425","[c]","33620","33790"
"Leaver CS","2023","Unknown","London","SCS level","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SCS level","Unknown","75","[c]","103330","95000"
"Leaver CS","2023","Unknown","London","SEO","Heterosexual / straight","110","[c]","42870","41610"
"Leaver CS","2023","Unknown","London","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SEO","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SEO","Unknown","270","[c]","42270","41870"
"Leaver CS","2023","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","Unknown","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","AA","Heterosexual / straight","105","[c]","21630","21200"
"Leaver CS","2023","Unknown","Outside London","AA","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","AA","Unknown","770","[c]","21510","21380"
"Leaver CS","2023","Unknown","Outside London","AO","Heterosexual / straight","410","[c]","23700","22400"
"Leaver CS","2023","Unknown","Outside London","AO","LGBO","40","[c]","24130","22400"
"Leaver CS","2023","Unknown","Outside London","AO","Undeclared","40","[c]","26020","22500"
"Leaver CS","2023","Unknown","Outside London","AO","Unknown","2860","[c]","22900","21840"
"Leaver CS","2023","Unknown","Outside London","EO","Heterosexual / straight","330","[c]","30210","27990"
"Leaver CS","2023","Unknown","Outside London","EO","LGBO","35","[c]","29820","28400"
"Leaver CS","2023","Unknown","Outside London","EO","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","EO","Unknown","1215","[c]","28160","27130"
"Leaver CS","2023","Unknown","Outside London","G6","Heterosexual / straight","50","[c]","72830","71050"
"Leaver CS","2023","Unknown","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","G6","Unknown","130","[c]","71350","68980"
"Leaver CS","2023","Unknown","Outside London","G7","Heterosexual / straight","130","[c]","54840","53740"
"Leaver CS","2023","Unknown","Outside London","G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outside London","G7","Unknown","350","[c]","54920","53570"
"Leaver CS","2023","Unknown","Outside London","HEO","Heterosexual / straight","220","[c]","35830","33990"
"Leaver CS","2023","Unknown","Outside London","HEO","LGBO","10","[c]","[c]","[c]"
