"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Mixed","Science and Engineering","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Tax","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Operational Delivery","105","[c]","29550","27570"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Policy","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Digital, Data and Technology","40","[c]","45060","41630"
"Leaver CS","2023","Declared non-disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Operational Delivery","390","[c]","27660","26120"
"Leaver CS","2023","Declared non-disabled","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Other","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Policy","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Project Delivery","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Science and Engineering","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Tax","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Undeclared","Unknown","45","[c]","44110","40540"
"Leaver CS","2023","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Communications","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Counter Fraud","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Finance","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Human Resources","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Medicine","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Operational Delivery","490","[c]","26900","22150"
"Leaver CS","2023","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Policy","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Project Delivery","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Property","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Science and Engineering","35","[c]","40100","40070"
"Leaver CS","2023","Declared non-disabled","Unknown","Security","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Tax","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Commercial","190","[c]","42040","37880"
"Leaver CS","2023","Declared non-disabled","White","Communications","190","[c]","46230","42000"
"Leaver CS","2023","Declared non-disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Counter Fraud","255","[c]","29280","28120"
"Leaver CS","2023","Declared non-disabled","White","Digital, Data and Technology","800","[c]","45000","40970"
"Leaver CS","2023","Declared non-disabled","White","Economics","100","[c]","38100","32950"
"Leaver CS","2023","Declared non-disabled","White","Finance","365","[c]","42980","38230"
"Leaver CS","2023","Declared non-disabled","White","Geography","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Human Resources","670","[c]","34010","29430"
"Leaver CS","2023","Declared non-disabled","White","Inspector of Education and Training","110","[c]","69740","77470"
"Leaver CS","2023","Declared non-disabled","White","Intelligence Analysis","100","[c]","33550","31690"
"Leaver CS","2023","Declared non-disabled","White","Internal Audit","35","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","International Trade","35","[c]","49230","41910"
"Leaver CS","2023","Declared non-disabled","White","Knowledge and Information Management","50","[c]","31180","27740"
"Leaver CS","2023","Declared non-disabled","White","Legal","415","[c]","55410","53770"
"Leaver CS","2023","Declared non-disabled","White","Medicine","180","[c]","52150","40590"
"Leaver CS","2023","Declared non-disabled","White","Operational Delivery","11520","[c]","28310","26780"
"Leaver CS","2023","Declared non-disabled","White","Operational Research","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Other","580","[c]","31950","22470"
"Leaver CS","2023","Declared non-disabled","White","Planning","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Planning Inspectors","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Policy","935","[c]","49610","47470"
"Leaver CS","2023","Declared non-disabled","White","Project Delivery","620","[c]","45240","41000"
"Leaver CS","2023","Declared non-disabled","White","Property","295","[c]","37000","34300"
"Leaver CS","2023","Declared non-disabled","White","Psychology","70","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Science and Engineering","650","[c]","37430","33990"
"Leaver CS","2023","Declared non-disabled","White","Security","400","[c]","33130","28120"
"Leaver CS","2023","Declared non-disabled","White","Social Research","40","[c]","39290","36330"
"Leaver CS","2023","Declared non-disabled","White","Statistics","75","[c]","37390","35500"
"Leaver CS","2023","Declared non-disabled","White","Tax","465","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","White","Unknown","1305","[c]","45820","39280"
"Leaver CS","2023","Declared non-disabled","White","Veterinarian","30","[c]","47360","43290"
"Leaver CS","2023","Undeclared","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Operational Delivery","75","[c]","30250","27570"
"Leaver CS","2023","Undeclared","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Policy","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Black","Legal","[c]","[c]","[c]","[c]"
