"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Water Services Regulation Authority","Policy","Heterosexual / straight","30","30","56330","56100"
"In post","2023","Water Services Regulation Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Policy","Undeclared","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Policy","Unknown","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Communications","Heterosexual / straight","120","110","41060","39690"
"In post","2023","Welsh Government","Communications","LGBO","10","10","[c]","[c]"
"In post","2023","Welsh Government","Communications","Undeclared","25","20","[c]","[c]"
"In post","2023","Welsh Government","Communications","Unknown","10","10","[c]","[c]"
"In post","2023","Welsh Government","Digital, Data and Technology","Heterosexual / straight","175","170","41340","39690"
"In post","2023","Welsh Government","Digital, Data and Technology","LGBO","10","10","[c]","[c]"
"In post","2023","Welsh Government","Digital, Data and Technology","Undeclared","30","30","41340","39690"
"In post","2023","Welsh Government","Digital, Data and Technology","Unknown","20","20","[c]","[c]"
"In post","2023","Welsh Government","Economics","Heterosexual / straight","35","35","52270","49370"
"In post","2023","Welsh Government","Economics","LGBO","5","5","[c]","[c]"
"In post","2023","Welsh Government","Economics","Undeclared","10","10","[c]","[c]"
"In post","2023","Welsh Government","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Finance","Heterosexual / straight","280","260","45460","39690"
"In post","2023","Welsh Government","Finance","LGBO","5","5","[c]","[c]"
"In post","2023","Welsh Government","Finance","Undeclared","35","35","43890","39690"
"In post","2023","Welsh Government","Finance","Unknown","10","10","[c]","[c]"
"In post","2023","Welsh Government","Human Resources","Heterosexual / straight","195","185","34240","30610"
"In post","2023","Welsh Government","Human Resources","LGBO","15","15","[c]","[c]"
"In post","2023","Welsh Government","Human Resources","Undeclared","20","15","[c]","[c]"
"In post","2023","Welsh Government","Human Resources","Unknown","20","15","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Knowledge and Information Management","Heterosexual / straight","85","80","38150","39690"
"In post","2023","Welsh Government","Knowledge and Information Management","LGBO","10","10","[c]","[c]"
"In post","2023","Welsh Government","Knowledge and Information Management","Undeclared","20","20","[c]","[c]"
"In post","2023","Welsh Government","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Legal","Heterosexual / straight","140","130","61150","63900"
"In post","2023","Welsh Government","Legal","LGBO","10","10","[c]","[c]"
"In post","2023","Welsh Government","Legal","Undeclared","20","20","[c]","[c]"
"In post","2023","Welsh Government","Legal","Unknown","10","10","[c]","[c]"
"In post","2023","Welsh Government","Medicine","Heterosexual / straight","165","155","49460","45970"
"In post","2023","Welsh Government","Medicine","LGBO","10","10","[c]","[c]"
"In post","2023","Welsh Government","Medicine","Undeclared","15","15","[c]","[c]"
"In post","2023","Welsh Government","Medicine","Unknown","5","5","[c]","[c]"
"In post","2023","Welsh Government","Operational Delivery","Heterosexual / straight","1285","1205","39570","32460"
"In post","2023","Welsh Government","Operational Delivery","LGBO","60","55","40370","38140"
"In post","2023","Welsh Government","Operational Delivery","Undeclared","205","190","41510","39690"
"In post","2023","Welsh Government","Operational Delivery","Unknown","90","85","35590","30610"
"In post","2023","Welsh Government","Other","Heterosexual / straight","500","475","45320","43660"
"In post","2023","Welsh Government","Other","LGBO","20","20","[c]","[c]"
"In post","2023","Welsh Government","Other","Undeclared","70","65","43940","39690"
"In post","2023","Welsh Government","Other","Unknown","10","10","[c]","[c]"
"In post","2023","Welsh Government","Planning","Heterosexual / straight","55","50","47380","39690"
"In post","2023","Welsh Government","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning","Undeclared","10","10","[c]","[c]"
"In post","2023","Welsh Government","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Policy","Heterosexual / straight","1350","1285","45480","39690"
"In post","2023","Welsh Government","Policy","LGBO","80","75","50170","49370"
"In post","2023","Welsh Government","Policy","Undeclared","185","175","46730","43660"
"In post","2023","Welsh Government","Policy","Unknown","45","40","46890","39690"
"In post","2023","Welsh Government","Project Delivery","Heterosexual / straight","115","110","47600","41700"
"In post","2023","Welsh Government","Project Delivery","LGBO","5","5","[c]","[c]"
"In post","2023","Welsh Government","Project Delivery","Undeclared","10","10","[c]","[c]"
"In post","2023","Welsh Government","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Property","Heterosexual / straight","55","50","44270","39690"
"In post","2023","Welsh Government","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Property","Undeclared","5","5","[c]","[c]"
"In post","2023","Welsh Government","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Science and Engineering","Heterosexual / straight","55","55","51800","49370"
"In post","2023","Welsh Government","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Science and Engineering","Undeclared","10","10","[c]","[c]"
"In post","2023","Welsh Government","Social Research","Heterosexual / straight","75","70","44780","43660"
"In post","2023","Welsh Government","Social Research","LGBO","15","15","[c]","[c]"
"In post","2023","Welsh Government","Social Research","Undeclared","10","5","[c]","[c]"
"In post","2023","Welsh Government","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Statistics","Heterosexual / straight","75","70","42540","41700"
"In post","2023","Welsh Government","Statistics","LGBO","5","5","[c]","[c]"
"In post","2023","Welsh Government","Statistics","Undeclared","15","15","[c]","[c]"
"In post","2023","Welsh Government","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Tax","Unknown","5","5","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Welsh Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Heterosexual / straight","285","[c]","54840","54100"
"Leaver CS","2023","Attorney General's Departments","Legal","LGBO","30","[c]","57600","53800"
"Leaver CS","2023","Attorney General's Departments","Legal","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Departments","Legal","Unknown","70","[c]","61800","61600"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","Heterosexual / straight","190","[c]","25770","24480"
"Leaver CS","2023","Attorney General's Departments","Operational Delivery","LGBO","15","[c]","[c]","[c]"
