"Status","Year","Disability","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Vehicle Certification Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinary Medicines Directorate","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Water Services Regulation Authority","Unknown","20","20","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Heterosexual / straight","175","165","38120","32460"
"In post","2023","Unknown","Welsh Government (excl. agencies)","LGBO","20","15","[c]","[c]"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Undeclared","55","50","47940","43660"
"In post","2023","Unknown","Welsh Government (excl. agencies)","Unknown","115","105","37790","34520"
"In post","2023","Unknown","Welsh Revenue Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Welsh Revenue Authority","Unknown","80","80","46880","43660"
"In post","2023","Unknown","Wilton Park","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Unknown","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wilton Park","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Wilton Park","Unknown","5","5","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Attorney General's Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Building Digital UK","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Building Digital UK","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Building Digital UK","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Heterosexual / straight","60","[c]","45680","36680"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Centre for Environment, Fisheries and Aquaculture Science","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Companies House","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Criminal Injuries Compensation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Criminal Injuries Compensation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Heterosexual / straight","50","[c]","38700","33810"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Heterosexual / straight","65","[c]","37600","34730"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Heterosexual / straight","35","[c]","47390","40050"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport (excl. agencies)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Heterosexual / straight","1145","[c]","27030","27570"
