"Status","Year","Disability","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Outer London - West and North West","EO","Female","1310","1165","31290","31310"
"In post","2023","Declared non-disabled","Outer London - West and North West","EO","Male","1150","1080","31490","31170"
"In post","2023","Declared non-disabled","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","G6","Female","55","50","70850","67600"
"In post","2023","Declared non-disabled","Outer London - West and North West","G6","Male","55","55","71530","70840"
"In post","2023","Declared non-disabled","Outer London - West and North West","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","G7","Female","150","145","56770","55280"
"In post","2023","Declared non-disabled","Outer London - West and North West","G7","Male","140","135","58250","58980"
"In post","2023","Declared non-disabled","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","HEO","Female","545","515","35860","36180"
"In post","2023","Declared non-disabled","Outer London - West and North West","HEO","Male","395","385","36570","36180"
"In post","2023","Declared non-disabled","Outer London - West and North West","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","SEO","Female","330","320","43340","43210"
"In post","2023","Declared non-disabled","Outer London - West and North West","SEO","Male","285","280","44580","43660"
"In post","2023","Declared non-disabled","Outer London - West and North West","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Outer London - West and North West","Unknown","Female","160","150","34120","33050"
"In post","2023","Declared non-disabled","Outer London - West and North West","Unknown","Male","65","65","35580","33050"
"In post","2023","Declared non-disabled","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","AO","Female","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","AO","Male","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","EO","Female","65","60","35170","34260"
"In post","2023","Declared non-disabled","Overseas","EO","Male","65","65","34350","32750"
"In post","2023","Declared non-disabled","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","G6","Female","90","90","68810","66380"
"In post","2023","Declared non-disabled","Overseas","G6","Male","115","115","70320","66980"
"In post","2023","Declared non-disabled","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","G7","Female","145","140","57370","55210"
"In post","2023","Declared non-disabled","Overseas","G7","Male","235","230","58490","56100"
"In post","2023","Declared non-disabled","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","HEO","Female","235","235","35810","34300"
"In post","2023","Declared non-disabled","Overseas","HEO","Male","370","370","37330","35420"
"In post","2023","Declared non-disabled","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","SCS level","Female","80","80","92440","90060"
"In post","2023","Declared non-disabled","Overseas","SCS level","Male","105","105","86650","77610"
"In post","2023","Declared non-disabled","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","SEO","Female","90","90","47930","43780"
"In post","2023","Declared non-disabled","Overseas","SEO","Male","205","200","49920","47380"
"In post","2023","Declared non-disabled","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Unknown","Female","45","45","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Unknown","Male","80","80","[c]","[c]"
"In post","2023","Declared non-disabled","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AA","Female","155","140","22190","23230"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AA","Male","175","170","22090","23230"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AO","Female","925","830","24680","22220"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AO","Male","690","660","28550","30180"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","EO","Female","850","760","28370","28120"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","EO","Male","700","680","29740","28120"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G6","Female","55","55","70860","68880"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G6","Male","75","75","73030","71300"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G7","Female","205","200","57250","56180"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G7","Male","210","205","57540","57650"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","HEO","Female","480","450","34290","34300"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","HEO","Male","440","425","35470","34850"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SEO","Female","375","360","43050","42140"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SEO","Male","350","345","44090","42510"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","Unknown","Female","285","265","30820","29050"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","Unknown","Male","85","75","33050","29050"
"In post","2023","Declared non-disabled","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","AA","Female","110","95","22040","23230"
"In post","2023","Declared non-disabled","South Yorkshire","AA","Male","70","65","22060","23230"
"In post","2023","Declared non-disabled","South Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","AO","Female","950","765","23140","22400"
"In post","2023","Declared non-disabled","South Yorkshire","AO","Male","620","595","25590","22400"
"In post","2023","Declared non-disabled","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","EO","Female","1095","935","27660","28120"
"In post","2023","Declared non-disabled","South Yorkshire","EO","Male","725","695","28540","28120"
"In post","2023","Declared non-disabled","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","G6","Female","145","140","66060","65820"
"In post","2023","Declared non-disabled","South Yorkshire","G6","Male","145","140","68110","66860"
"In post","2023","Declared non-disabled","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","G7","Female","395","370","53420","52150"
"In post","2023","Declared non-disabled","South Yorkshire","G7","Male","365","355","54270","52230"
"In post","2023","Declared non-disabled","South Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","HEO","Female","585","535","33240","32310"
"In post","2023","Declared non-disabled","South Yorkshire","HEO","Male","500","485","33890","33100"
"In post","2023","Declared non-disabled","South Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","SCS level","Female","35","30","80630","76510"
"In post","2023","Declared non-disabled","South Yorkshire","SCS level","Male","40","40","85120","78410"
"In post","2023","Declared non-disabled","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","SEO","Female","530","490","40210","38470"
"In post","2023","Declared non-disabled","South Yorkshire","SEO","Male","435","425","40360","39000"
"In post","2023","Declared non-disabled","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","South Yorkshire","Unknown","Female","315","285","29670","29050"
"In post","2023","Declared non-disabled","South Yorkshire","Unknown","Male","80","80","32060","29050"
"In post","2023","Declared non-disabled","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","AA","Female","40","35","23120","22520"
"In post","2023","Declared non-disabled","Southern Scotland","AA","Male","45","40","22130","22080"
"In post","2023","Declared non-disabled","Southern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","AO","Female","745","635","23100","22520"
"In post","2023","Declared non-disabled","Southern Scotland","AO","Male","455","435","23810","22520"
"In post","2023","Declared non-disabled","Southern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","EO","Female","630","545","28930","28120"
"In post","2023","Declared non-disabled","Southern Scotland","EO","Male","400","380","29340","28130"
"In post","2023","Declared non-disabled","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","G6","Female","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","G6","Male","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","G7","Female","120","115","55820","55780"
"In post","2023","Declared non-disabled","Southern Scotland","G7","Male","80","80","56210","55990"
"In post","2023","Declared non-disabled","Southern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","HEO","Female","265","245","35340","34970"
"In post","2023","Declared non-disabled","Southern Scotland","HEO","Male","200","190","35620","35000"
"In post","2023","Declared non-disabled","Southern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Southern Scotland","SEO","Female","120","110","42840","42140"
"In post","2023","Declared non-disabled","Southern Scotland","SEO","Male","110","105","43710","42510"
"In post","2023","Declared non-disabled","Southern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
