"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Crown Office and Procurator Fiscal Service","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Heterosexual / straight","95","[c]","37700","28540"
"Leaver CS","2023","Crown Prosecution Service","London","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Heterosexual / straight","250","[c]","37670","31180"
"Leaver CS","2023","Crown Prosecution Service","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Crown Prosecution Service","Outside London","Unknown","60","[c]","45960","56450"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Defence Electronics and Components Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Heterosexual / straight","710","[c]","38270","33990"
"Leaver CS","2023","Defence Equipment and Support","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Undeclared","80","[c]","42550","40510"
"Leaver CS","2023","Defence Equipment and Support","Outside London","Unknown","90","[c]","33460","32500"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Equipment and Support","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Defence Science and Technology Laboratory","Outside London","Unknown","345","[c]","37000","38070"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","360","[c]","48980","52300"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","55","[c]","46550","40220"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","45","[c]","48510","53380"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","55","[c]","45010","40050"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","45","[c]","37920","30920"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Heterosexual / straight","120","[c]","45690","40010"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","LGBO","30","[c]","46260","52760"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Digital, Culture, Media and Sport (excl. agencies)","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Heterosexual / straight","100","[c]","48070","43000"
"Leaver CS","2023","Department for Education (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","210","[c]","42940","39290"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Education (excl. agencies)","Outside London","Unknown","45","[c]","35340","30920"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","145","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","210","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Heterosexual / straight","110","[c]","46200","44250"
"Leaver CS","2023","Department for International Trade","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","London","Unknown","85","[c]","36740","31960"
"Leaver CS","2023","Department for International Trade","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Heterosexual / straight","135","[c]","46280","40800"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Unknown","30","[c]","45590","37070"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Heterosexual / straight","70","[c]","39010","36340"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","London","Heterosexual / straight","130","[c]","52490","54110"
"Leaver CS","2023","Department for Transport (excl. agencies)","London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","London","Unknown","40","[c]","44670","43750"
"Leaver CS","2023","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","45","[c]","43490","38650"
"Leaver CS","2023","Department for Transport (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","715","[c]","32930","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","London","LGBO","60","[c]","34180","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","London","Undeclared","80","[c]","32880","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","London","Unknown","210","[c]","34870","31880"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","4840","[c]","27110","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","385","[c]","26620","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","540","[c]","26530","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","1310","[c]","26470","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","35","[c]","28420","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","140","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","London","Undeclared","155","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","65","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","60","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department of Health and Social Care (excl. agencies)","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Disclosure Scotland","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","370","[c]","25290","22500"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Outside London","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Driver and Vehicle Licensing Agency","Outside London","Undeclared","100","[c]","25990","21840"
