"Status","Year","Ethnicity","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","AA/AO","Female","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Male","Heterosexual / straight","320","[c]","26600","25930"
"New entrant CS","2023","Black","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Female","Heterosexual / straight","150","[c]","28360","28120"
"New entrant CS","2023","Black","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Male","Heterosexual / straight","110","[c]","27760","28050"
"New entrant CS","2023","Black","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Female","Heterosexual / straight","45","[c]","56350","54330"
"New entrant CS","2023","Black","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Male","Heterosexual / straight","50","[c]","57520","55430"
"New entrant CS","2023","Black","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Female","Heterosexual / straight","195","[c]","38020","38470"
"New entrant CS","2023","Black","SEO/HEO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Male","Heterosexual / straight","175","[c]","36740","35010"
"New entrant CS","2023","Black","SEO/HEO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Female","Heterosexual / straight","135","[c]","24820","23640"
"New entrant CS","2023","Black","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Male","Heterosexual / straight","40","[c]","25720","23640"
"New entrant CS","2023","Black","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Female","Heterosexual / straight","210","[c]","23920","22500"
"New entrant CS","2023","Mixed","AA/AO","Female","LGBO","40","[c]","24580","23230"
"New entrant CS","2023","Mixed","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Male","Heterosexual / straight","145","[c]","25210","23500"
"New entrant CS","2023","Mixed","AA/AO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Female","Heterosexual / straight","95","[c]","28010","28120"
"New entrant CS","2023","Mixed","EO","Female","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Male","Heterosexual / straight","65","[c]","27680","27270"
"New entrant CS","2023","Mixed","EO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Female","Heterosexual / straight","40","[c]","57600","55580"
"New entrant CS","2023","Mixed","G6/G7","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Male","Heterosexual / straight","30","[c]","57660","54850"
"New entrant CS","2023","Mixed","G6/G7","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Female","Heterosexual / straight","100","[c]","36710","35650"
"New entrant CS","2023","Mixed","SEO/HEO","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Female","Unknown","35","[c]","31320","28840"
"New entrant CS","2023","Mixed","SEO/HEO","Male","Heterosexual / straight","95","[c]","36360","34400"
"New entrant CS","2023","Mixed","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Female","Heterosexual / straight","90","[c]","24180","23640"
"New entrant CS","2023","Mixed","Unknown","Female","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Male","Heterosexual / straight","30","[c]","27620","23640"
"New entrant CS","2023","Mixed","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Female","Heterosexual / straight","50","[c]","23400","22520"
"New entrant CS","2023","Other ethnicity","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Male","Heterosexual / straight","35","[c]","25910","23230"
"New entrant CS","2023","Other ethnicity","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Female","Heterosexual / straight","35","[c]","27640","28120"
"New entrant CS","2023","Other ethnicity","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SCS level","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Female","Heterosexual / straight","30","[c]","36810","35410"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","SEO/HEO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","Female","Undeclared","60","[c]","22580","21780"
"New entrant CS","2023","Undeclared","AA/AO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","Male","Heterosexual / straight","55","[c]","25160","23230"
"New entrant CS","2023","Undeclared","AA/AO","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","Male","Undeclared","85","[c]","24460","22500"
"New entrant CS","2023","Undeclared","AA/AO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Male","Undeclared","50","[c]","29150","28120"
"New entrant CS","2023","Undeclared","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Male","Undeclared","35","[c]","55770","54330"
"New entrant CS","2023","Undeclared","G6/G7","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Female","Undeclared","30","[c]","37670","36230"
"New entrant CS","2023","Undeclared","SEO/HEO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Male","Undeclared","85","[c]","39590","38000"
"New entrant CS","2023","Undeclared","SEO/HEO","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Female","Heterosexual / straight","95","[c]","23290","22220"
"New entrant CS","2023","Unknown","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Female","Unknown","5890","[c]","23500","22400"
"New entrant CS","2023","Unknown","AA/AO","Male","Heterosexual / straight","95","[c]","24510","22840"
"New entrant CS","2023","Unknown","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Male","Unknown","5080","[c]","24330","22520"
"New entrant CS","2023","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","Heterosexual / straight","50","[c]","27690","27080"
"New entrant CS","2023","Unknown","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","Undeclared","40","[c]","27270","28770"
"New entrant CS","2023","Unknown","EO","Female","Unknown","2260","[c]","27550","27060"
"New entrant CS","2023","Unknown","EO","Male","Heterosexual / straight","40","[c]","27420","26760"
"New entrant CS","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Male","Undeclared","15","[c]","[c]","[c]"
