"Status","Year","Ethnicity","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Government Commercial Organisation","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Commercial Organisation","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Legal Department","London","85","80","57110","53390"
"In post","2023","Mixed","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Legal Department","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","London","5","5","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","East Midlands (England)","25","25","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","East of England","25","20","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","London","125","120","32480","29660"
"In post","2023","Mixed","HM Courts and Tribunals Service","North East (England)","10","10","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","North West (England)","30","30","27030","25830"
"In post","2023","Mixed","HM Courts and Tribunals Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","South East (England)","35","35","24600","21780"
"In post","2023","Mixed","HM Courts and Tribunals Service","South West (England)","15","15","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","Wales","5","5","[c]","[c]"
"In post","2023","Mixed","HM Courts and Tribunals Service","West Midlands (England)","45","40","22640","21780"
"In post","2023","Mixed","HM Courts and Tribunals Service","Yorkshire and The Humber","20","20","[c]","[c]"
"In post","2023","Mixed","HM Crown Prosecution Service Inspectorate","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Crown Prosecution Service Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","East Midlands (England)","10","10","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","East of England","10","5","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","London","15","15","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","North West (England)","10","10","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","South West (England)","10","10","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","West Midlands (England)","10","10","[c]","[c]"
"In post","2023","Mixed","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Prison and Probation Service","East Midlands (England)","130","125","31600","29890"
"In post","2023","Mixed","HM Prison and Probation Service","East of England","150","145","32420","30880"
"In post","2023","Mixed","HM Prison and Probation Service","London","350","335","36090","34820"
"In post","2023","Mixed","HM Prison and Probation Service","North East (England)","40","40","32230","30810"
"In post","2023","Mixed","HM Prison and Probation Service","North West (England)","170","165","30420","28880"
"In post","2023","Mixed","HM Prison and Probation Service","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Prison and Probation Service","South East (England)","235","225","32550","31670"
"In post","2023","Mixed","HM Prison and Probation Service","South West (England)","90","80","33200","30610"
"In post","2023","Mixed","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Prison and Probation Service","Wales","65","60","31760","30810"
"In post","2023","Mixed","HM Prison and Probation Service","West Midlands (England)","165","160","32700","30180"
"In post","2023","Mixed","HM Prison and Probation Service","Yorkshire and The Humber","135","125","31920","29470"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","East Midlands (England)","85","80","31670","27890"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","East of England","10","10","[c]","[c]"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","London","260","255","47010","39790"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","North East (England)","75","70","32660","28130"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","North West (England)","215","205","34710","34400"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","Scotland","60","55","30160","27890"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","South East (England)","30","30","31790","27890"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","South West (England)","20","20","[c]","[c]"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","Wales","75","75","32980","34400"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","West Midlands (England)","75","75","33910","29730"
"In post","2023","Mixed","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","60","55","34060","34550"
"In post","2023","Mixed","HM Treasury (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Treasury (excl. agencies)","London","85","80","48820","53550"
"In post","2023","Mixed","HM Treasury (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","HM Treasury (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","North West (England)","25","20","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Health and Safety Executive","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2023","Mixed","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","East of England","25","20","[c]","[c]"
"In post","2023","Mixed","Home Office","London","390","370","40390","36180"
"In post","2023","Mixed","Home Office","North East (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Home Office","North West (England)","115","110","29030","25880"
"In post","2023","Mixed","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Overseas","5","5","[c]","[c]"
"In post","2023","Mixed","Home Office","Scotland","15","15","[c]","[c]"
"In post","2023","Mixed","Home Office","South East (England)","45","40","30130","27650"
"In post","2023","Mixed","Home Office","South West (England)","10","10","[c]","[c]"
"In post","2023","Mixed","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Home Office","Wales","10","10","[c]","[c]"
"In post","2023","Mixed","Home Office","West Midlands (England)","25","25","[c]","[c]"
"In post","2023","Mixed","Home Office","Yorkshire and The Humber","65","65","31850","26180"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Intellectual Property Office","Wales","20","15","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","London","5","5","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","North West (England)","5","5","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Legal Aid Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","East of England","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","London","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","South East (England)","15","15","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Medicines and Healthcare Products Regulatory Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
