"Status","Year","Parent_department","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Property","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","Female","50","[c]","31190","29080"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Science and Engineering","Male","40","[c]","33990","30160"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Environment, Food and Rural Affairs","Veterinarian","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Economics","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Economics","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","International Trade","Female","40","[c]","46800","40230"
"Leaver CS","2023","Department for International Trade","International Trade","Male","65","[c]","45070","40300"
"Leaver CS","2023","Department for International Trade","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for International Trade","Unknown","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Economics","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Operational Delivery","Male","40","[c]","32600","31600"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Other","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Planning Inspectors","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","Female","75","[c]","46920","39600"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Policy","Male","85","[c]","42340","36820"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Levelling Up, Housing and Communities","Statistics","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Commercial","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Digital, Data and Technology","Male","50","[c]","39060","35160"
"Leaver CS","2023","Department for Transport","Finance","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Finance","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Human Resources","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Delivery","Female","480","[c]","23300","22500"
"Leaver CS","2023","Department for Transport","Operational Delivery","Male","630","[c]","27240","26780"
"Leaver CS","2023","Department for Transport","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Policy","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Project Delivery","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Property","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Science and Engineering","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Transport","Unknown","Female","105","[c]","45390","42470"
"Leaver CS","2023","Department for Transport","Unknown","Male","135","[c]","49900","43750"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Communications","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Female","200","[c]","27590","28120"
"Leaver CS","2023","Department for Work and Pensions","Counter Fraud","Male","150","[c]","28110","28120"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Female","105","[c]","43020","38760"
"Leaver CS","2023","Department for Work and Pensions","Digital, Data and Technology","Male","230","[c]","47780","43760"
"Leaver CS","2023","Department for Work and Pensions","Finance","Female","65","[c]","36960","34290"
"Leaver CS","2023","Department for Work and Pensions","Finance","Male","65","[c]","40200","35310"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Female","4505","[c]","26510","27570"
"Leaver CS","2023","Department for Work and Pensions","Operational Delivery","Male","2360","[c]","27170","27570"
"Leaver CS","2023","Department for Work and Pensions","Other","Female","265","[c]","23570","21690"
"Leaver CS","2023","Department for Work and Pensions","Other","Male","135","[c]","24000","21690"
"Leaver CS","2023","Department for Work and Pensions","Policy","Female","70","[c]","38230","33340"
