"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Operational Delivery","G6","75","70","73510","76990"
"In post","2023","Unknown","Operational Delivery","G7","245","240","59200","61750"
"In post","2023","Unknown","Operational Delivery","HEO","335","320","38120","39690"
"In post","2023","Unknown","Operational Delivery","SCS level","65","60","90430","81600"
"In post","2023","Unknown","Operational Delivery","SEO","310","300","46070","49370"
"In post","2023","Unknown","Other","AA","10","10","20200","19280"
"In post","2023","Unknown","Other","AO","45","45","25720","25620"
"In post","2023","Unknown","Other","EO","105","100","29360","30610"
"In post","2023","Unknown","Other","G6","105","100","70530","70550"
"In post","2023","Unknown","Other","G7","270","265","55470","56450"
"In post","2023","Unknown","Other","HEO","290","280","36290","39690"
"In post","2023","Unknown","Other","SCS level","25","25","102280","95000"
"In post","2023","Unknown","Other","SEO","280","270","46760","49370"
"In post","2023","Unknown","Other","Unknown","1700","1700","41910","39940"
"In post","2023","Unknown","Planning","AO","10","10","24830","25620"
"In post","2023","Unknown","Planning","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","G7","25","20","62700","63900"
"In post","2023","Unknown","Planning","HEO","15","15","39200","39690"
"In post","2023","Unknown","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Planning","SEO","10","10","[c]","[c]"
"In post","2023","Unknown","Planning Inspectors","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Policy","AO","125","120","24970","25620"
"In post","2023","Unknown","Policy","EO","375","355","30010","30610"
"In post","2023","Unknown","Policy","G6","155","145","72550","72550"
"In post","2023","Unknown","Policy","G7","560","535","58610","58370"
"In post","2023","Unknown","Policy","HEO","715","675","37960","39690"
"In post","2023","Unknown","Policy","SCS level","115","110","89040","82070"
"In post","2023","Unknown","Policy","SEO","655","630","44820","43760"
"In post","2023","Unknown","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","EO","20","20","29720","30610"
"In post","2023","Unknown","Project Delivery","G6","15","15","73670","76990"
"In post","2023","Unknown","Project Delivery","G7","25","25","62890","63900"
"In post","2023","Unknown","Project Delivery","HEO","45","45","39110","39690"
"In post","2023","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Project Delivery","SEO","35","35","47930","49370"
"In post","2023","Unknown","Property","AO","15","10","25620","25620"
"In post","2023","Unknown","Property","EO","10","10","30300","30610"
"In post","2023","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","G7","10","10","63500","63900"
"In post","2023","Unknown","Property","HEO","10","10","38560","39690"
"In post","2023","Unknown","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Property","SEO","15","15","49370","49370"
"In post","2023","Unknown","Psychology","G7","20","20","52190","49260"
"In post","2023","Unknown","Psychology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Psychology","SEO","5","5","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","AA","25","25","19330","19280"
"In post","2023","Unknown","Science and Engineering","AO","50","50","20870","19430"
"In post","2023","Unknown","Science and Engineering","EO","75","70","25450","24630"
"In post","2023","Unknown","Science and Engineering","G6","35","30","73350","70550"
"In post","2023","Unknown","Science and Engineering","G7","700","670","52160","49260"
"In post","2023","Unknown","Science and Engineering","HEO","600","590","30440","30650"
"In post","2023","Unknown","Science and Engineering","SCS level","5","5","[c]","[c]"
"In post","2023","Unknown","Science and Engineering","SEO","495","480","40070","39890"
"In post","2023","Unknown","Security","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Security","EO","10","10","29550","29530"
"In post","2023","Unknown","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","HEO","10","10","[c]","[c]"
"In post","2023","Unknown","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","AO","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","EO","5","5","[c]","[c]"
"In post","2023","Unknown","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","G7","20","15","59740","63900"
"In post","2023","Unknown","Social Research","HEO","30","30","35560","34520"
"In post","2023","Unknown","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Social Research","SEO","35","35","46130","49370"
"In post","2023","Unknown","Statistics","AO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","EO","20","20","29260","30610"
"In post","2023","Unknown","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","G7","15","15","61110","63900"
"In post","2023","Unknown","Statistics","HEO","25","25","35950","36590"
"In post","2023","Unknown","Statistics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Statistics","SEO","30","25","46170","45970"
"In post","2023","Unknown","Unknown","AA","2225","2090","23490","23340"
"In post","2023","Unknown","Unknown","AO","1630","1555","27220","26600"
"In post","2023","Unknown","Unknown","EO","3835","3680","30510","29450"
"In post","2023","Unknown","Unknown","G6","1330","1280","76250","79110"
"In post","2023","Unknown","Unknown","G7","2330","2235","60570","59870"
"In post","2023","Unknown","Unknown","HEO","4380","4245","35550","34730"
"In post","2023","Unknown","Unknown","SCS level","315","305","90760","85200"
"In post","2023","Unknown","Unknown","SEO","3275","3150","46820","46640"
"In post","2023","Unknown","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Veterinarian","G7","5","5","[c]","[c]"
"Leaver CS","2023","Analysis","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","AO","75","[c]","21200","19860"
"Leaver CS","2023","Analysis","Economics","EO","10","[c]","27100","26250"
"Leaver CS","2023","Analysis","Economics","G6","10","[c]","73780","68790"
"Leaver CS","2023","Analysis","Economics","G7","30","[c]","56360","55130"
"Leaver CS","2023","Analysis","Economics","HEO","50","[c]","33520","33210"
"Leaver CS","2023","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Economics","SEO","15","[c]","43950","41660"
"Leaver CS","2023","Analysis","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Geography","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Inspector of Education and Training","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","EO","10","[c]","26420","25320"
"Leaver CS","2023","Analysis","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Delivery","HEO","15","[c]","31390","31280"
"Leaver CS","2023","Analysis","Operational Delivery","SEO","15","[c]","41090","37760"
"Leaver CS","2023","Analysis","Operational Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","EO","10","[c]","28820","29060"
"Leaver CS","2023","Analysis","Other","G6","10","[c]","92870","84700"
"Leaver CS","2023","Analysis","Other","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","HEO","10","[c]","38640","39580"
"Leaver CS","2023","Analysis","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Other","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Policy","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","AA","30","[c]","19250","19280"
"Leaver CS","2023","Analysis","Science and Engineering","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","EO","15","[c]","25720","25890"
"Leaver CS","2023","Analysis","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Science and Engineering","G7","55","[c]","50310","49260"
"Leaver CS","2023","Analysis","Science and Engineering","HEO","55","[c]","30640","30650"
"Leaver CS","2023","Analysis","Science and Engineering","SEO","55","[c]","40200","39890"
"Leaver CS","2023","Analysis","Social Research","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","HEO","35","[c]","30690","31800"
"Leaver CS","2023","Analysis","Social Research","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Social Research","SEO","20","[c]","42260","42190"
"Leaver CS","2023","Analysis","Statistics","AA","30","[c]","22370","23500"
"Leaver CS","2023","Analysis","Statistics","AO","30","[c]","23740","23560"
"Leaver CS","2023","Analysis","Statistics","EO","25","[c]","28510","28580"
"Leaver CS","2023","Analysis","Statistics","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Statistics","G7","15","[c]","55090","55030"
"Leaver CS","2023","Analysis","Statistics","HEO","40","[c]","33090","32700"
"Leaver CS","2023","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Statistics","SEO","35","[c]","41170","41050"
"Leaver CS","2023","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Commercial","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Commercial","AO","30","[c]","24710","24560"
"Leaver CS","2023","Commercial","Commercial","EO","60","[c]","27170","27110"
"Leaver CS","2023","Commercial","Commercial","G6","15","[c]","68290","67600"
"Leaver CS","2023","Commercial","Commercial","G7","40","[c]","56860","56470"
"Leaver CS","2023","Commercial","Commercial","HEO","90","[c]","33800","33770"
"Leaver CS","2023","Commercial","Commercial","SCS level","10","[c]","[c]","[c]"
