"Status","Year","Profession_of_post","Responsibility_level_ungrouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Psychology","G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G7","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","HEO","Female","Heterosexual / straight","350","340","32360","31670"
"In post","2023","Psychology","HEO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Psychology","HEO","Female","Undeclared","20","20","[c]","[c]"
"In post","2023","Psychology","HEO","Female","Unknown","50","45","32760","31310"
"In post","2023","Psychology","HEO","Male","Heterosexual / straight","40","40","33340","32420"
"In post","2023","Psychology","HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","HEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","HEO","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Psychology","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SEO","Female","Heterosexual / straight","290","275","48040","49570"
"In post","2023","Psychology","SEO","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Psychology","SEO","Female","Undeclared","20","15","[c]","[c]"
"In post","2023","Psychology","SEO","Female","Unknown","45","40","47480","48640"
"In post","2023","Psychology","SEO","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Psychology","SEO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SEO","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Psychology","SEO","Male","Unknown","10","5","[c]","[c]"
"In post","2023","Psychology","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Science and Engineering","AA","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Science and Engineering","AA","Male","Heterosexual / straight","65","65","19080","19280"
"In post","2023","Science and Engineering","AA","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Science and Engineering","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AO","Female","Heterosexual / straight","155","145","23870","24250"
"In post","2023","Science and Engineering","AO","Female","LGBO","30","30","24630","25340"
"In post","2023","Science and Engineering","AO","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Science and Engineering","AO","Female","Unknown","60","55","22390","22190"
"In post","2023","Science and Engineering","AO","Male","Heterosexual / straight","450","440","23640","23430"
"In post","2023","Science and Engineering","AO","Male","LGBO","30","30","[c]","[c]"
"In post","2023","Science and Engineering","AO","Male","Undeclared","65","60","23970","23430"
"In post","2023","Science and Engineering","AO","Male","Unknown","160","160","22200","22080"
"In post","2023","Science and Engineering","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","EO","Female","Heterosexual / straight","335","320","27260","27320"
"In post","2023","Science and Engineering","EO","Female","LGBO","50","50","27310","27320"
"In post","2023","Science and Engineering","EO","Female","Undeclared","40","35","27910","27760"
"In post","2023","Science and Engineering","EO","Female","Unknown","95","90","27270","26910"
"In post","2023","Science and Engineering","EO","Male","Heterosexual / straight","585","575","27450","26930"
"In post","2023","Science and Engineering","EO","Male","LGBO","40","35","27350","27320"
"In post","2023","Science and Engineering","EO","Male","Undeclared","165","155","28930","29080"
"In post","2023","Science and Engineering","EO","Male","Unknown","115","115","27240","26310"
"In post","2023","Science and Engineering","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","G6","Female","Heterosexual / straight","155","145","68600","68210"
"In post","2023","Science and Engineering","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","G6","Female","Undeclared","25","20","[c]","[c]"
"In post","2023","Science and Engineering","G6","Female","Unknown","35","30","71910","69380"
"In post","2023","Science and Engineering","G6","Male","Heterosexual / straight","240","225","71240","70550"
"In post","2023","Science and Engineering","G6","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","G6","Male","Undeclared","50","45","68940","70710"
"In post","2023","Science and Engineering","G6","Male","Unknown","70","65","71470","70550"
"In post","2023","Science and Engineering","G6","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","G6","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","G7","Female","Heterosexual / straight","555","525","53730","53640"
"In post","2023","Science and Engineering","G7","Female","LGBO","30","30","52320","49260"
"In post","2023","Science and Engineering","G7","Female","Undeclared","70","65","54480","54460"
"In post","2023","Science and Engineering","G7","Female","Unknown","155","145","53770","52110"
"In post","2023","Science and Engineering","G7","Male","Heterosexual / straight","1330","1280","54850","54550"
"In post","2023","Science and Engineering","G7","Male","LGBO","40","40","54510","54420"
"In post","2023","Science and Engineering","G7","Male","Undeclared","150","145","56140","55500"
"In post","2023","Science and Engineering","G7","Male","Unknown","475","455","54630","53590"
"In post","2023","Science and Engineering","G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","HEO","Female","Heterosexual / straight","650","615","32970","32840"
"In post","2023","Science and Engineering","HEO","Female","LGBO","60","60","32080","32550"
"In post","2023","Science and Engineering","HEO","Female","Undeclared","90","85","33770","33330"
"In post","2023","Science and Engineering","HEO","Female","Unknown","225","215","31980","30650"
"In post","2023","Science and Engineering","HEO","Male","Heterosexual / straight","1395","1375","33890","33070"
"In post","2023","Science and Engineering","HEO","Male","LGBO","65","65","32820","30920"
"In post","2023","Science and Engineering","HEO","Male","Undeclared","210","205","34730","34340"
"In post","2023","Science and Engineering","HEO","Male","Unknown","305","300","31880","30650"
"In post","2023","Science and Engineering","HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Female","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Female","Undeclared","5","5","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Male","Heterosexual / straight","40","35","93780","92170"
"In post","2023","Science and Engineering","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Male","Unknown","10","10","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","SEO","Female","Heterosexual / straight","725","680","41460","40790"
"In post","2023","Science and Engineering","SEO","Female","LGBO","55","50","40980","40260"
"In post","2023","Science and Engineering","SEO","Female","Undeclared","120","115","41890","41570"
"In post","2023","Science and Engineering","SEO","Female","Unknown","170","160","41360","40940"
"In post","2023","Science and Engineering","SEO","Male","Heterosexual / straight","1750","1705","43450","42760"
"In post","2023","Science and Engineering","SEO","Male","LGBO","70","70","41710","40790"
"In post","2023","Science and Engineering","SEO","Male","Undeclared","270","260","43660","43360"
"In post","2023","Science and Engineering","SEO","Male","Unknown","345","340","41780","39890"
"In post","2023","Science and Engineering","SEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","SEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","Female","Heterosexual / straight","50","50","46340","42620"
"In post","2023","Science and Engineering","Unknown","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","Female","Unknown","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","Male","Heterosexual / straight","565","560","44470","43360"
"In post","2023","Science and Engineering","Unknown","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","Male","Undeclared","75","75","49140","47380"
"In post","2023","Science and Engineering","Unknown","Male","Unknown","80","75","39850","34000"
"In post","2023","Science and Engineering","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","AA","Female","Heterosexual / straight","230","220","22170","21380"
"In post","2023","Security","AA","Female","LGBO","30","30","[c]","[c]"
"In post","2023","Security","AA","Female","Undeclared","25","25","[c]","[c]"
"In post","2023","Security","AA","Female","Unknown","60","55","24420","24430"
"In post","2023","Security","AA","Male","Heterosexual / straight","1615","1570","22380","21380"
"In post","2023","Security","AA","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Security","AA","Male","Undeclared","160","155","22250","21380"
"In post","2023","Security","AA","Male","Unknown","330","325","24200","24430"
"In post","2023","Security","AA","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","AA","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","AO","Female","Heterosexual / straight","290","275","29500","26400"
"In post","2023","Security","AO","Female","LGBO","35","35","32620","30700"
"In post","2023","Security","AO","Female","Undeclared","50","45","27810","22500"
"In post","2023","Security","AO","Female","Unknown","105","105","28690","26400"
"In post","2023","Security","AO","Male","Heterosexual / straight","1555","1530","35080","40880"
"In post","2023","Security","AO","Male","LGBO","30","30","35840","40880"
"In post","2023","Security","AO","Male","Undeclared","220","215","38960","40880"
"In post","2023","Security","AO","Male","Unknown","585","580","34260","32320"
"In post","2023","Security","AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","EO","Female","Heterosexual / straight","265","250","30030","28120"
"In post","2023","Security","EO","Female","LGBO","20","20","[c]","[c]"
"In post","2023","Security","EO","Female","Undeclared","35","35","31450","29690"
"In post","2023","Security","EO","Female","Unknown","55","55","29810","28120"
"In post","2023","Security","EO","Male","Heterosexual / straight","620","610","35040","30020"
"In post","2023","Security","EO","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Security","EO","Male","Undeclared","100","100","39500","45720"
"In post","2023","Security","EO","Male","Unknown","105","105","34200","30470"
"In post","2023","Security","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Security","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","G6","Female","Heterosexual / straight","40","40","69540","67120"
"In post","2023","Security","G6","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Security","G6","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Security","G6","Female","Unknown","10","10","[c]","[c]"
