"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Policy","Northern Ireland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Overseas","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","South West (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Wales","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","West Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Policy","Yorkshire and The Humber","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","East of England","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Project Delivery","London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
