"Status","Year","Age","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Unknown","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Female","Unknown","110","[c]","25000","23640"
"New entrant CS","2023","40-49","Unknown","Male","Heterosexual / straight","145","[c]","25940","23640"
"New entrant CS","2023","40-49","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Male","Unknown","70","[c]","26270","23640"
"New entrant CS","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","AA/AO","Female","Heterosexual / straight","895","[c]","22540","22220"
"New entrant CS","2023","50-59","AA/AO","Female","LGBO","35","[c]","23510","22520"
"New entrant CS","2023","50-59","AA/AO","Female","Undeclared","50","[c]","22410","22150"
"New entrant CS","2023","50-59","AA/AO","Female","Unknown","805","[c]","23080","22400"
"New entrant CS","2023","50-59","AA/AO","Male","Heterosexual / straight","695","[c]","24010","22500"
"New entrant CS","2023","50-59","AA/AO","Male","LGBO","45","[c]","22660","22220"
"New entrant CS","2023","50-59","AA/AO","Male","Undeclared","35","[c]","22980","22150"
"New entrant CS","2023","50-59","AA/AO","Male","Unknown","635","[c]","24300","22520"
"New entrant CS","2023","50-59","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","EO","Female","Heterosexual / straight","325","[c]","28220","28120"
"New entrant CS","2023","50-59","EO","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","EO","Female","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","EO","Female","Unknown","310","[c]","28090","27080"
"New entrant CS","2023","50-59","EO","Male","Heterosexual / straight","335","[c]","28870","27650"
"New entrant CS","2023","50-59","EO","Male","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","EO","Male","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","EO","Male","Unknown","405","[c]","28540","26960"
"New entrant CS","2023","50-59","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","G6/G7","Female","Heterosexual / straight","180","[c]","59540","55910"
"New entrant CS","2023","50-59","G6/G7","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","G6/G7","Female","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","G6/G7","Female","Unknown","80","[c]","62020","59500"
"New entrant CS","2023","50-59","G6/G7","Male","Heterosexual / straight","310","[c]","59700","56510"
"New entrant CS","2023","50-59","G6/G7","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","G6/G7","Male","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","G6/G7","Male","Unknown","100","[c]","63640","61430"
"New entrant CS","2023","50-59","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Male","Heterosexual / straight","35","[c]","106280","99000"
"New entrant CS","2023","50-59","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Male","Unknown","30","[c]","114740","112000"
"New entrant CS","2023","50-59","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SEO/HEO","Female","Heterosexual / straight","405","[c]","38640","37830"
"New entrant CS","2023","50-59","SEO/HEO","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SEO/HEO","Female","Undeclared","35","[c]","39130","37760"
"New entrant CS","2023","50-59","SEO/HEO","Female","Unknown","160","[c]","37670","37060"
"New entrant CS","2023","50-59","SEO/HEO","Male","Heterosexual / straight","465","[c]","38990","38760"
"New entrant CS","2023","50-59","SEO/HEO","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SEO/HEO","Male","Undeclared","40","[c]","38830","37380"
"New entrant CS","2023","50-59","SEO/HEO","Male","Unknown","205","[c]","39440","39000"
"New entrant CS","2023","50-59","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Female","Heterosexual / straight","210","[c]","24320","23640"
"New entrant CS","2023","50-59","Unknown","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Female","Unknown","75","[c]","23430","23640"
"New entrant CS","2023","50-59","Unknown","Male","Heterosexual / straight","145","[c]","29120","23640"
"New entrant CS","2023","50-59","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Male","Unknown","60","[c]","25660","23640"
"New entrant CS","2023","50-59","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","AA/AO","Female","Heterosexual / straight","175","[c]","22150","21780"
"New entrant CS","2023","60-64","AA/AO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","AA/AO","Female","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","AA/AO","Female","Unknown","175","[c]","22650","22400"
"New entrant CS","2023","60-64","AA/AO","Male","Heterosexual / straight","200","[c]","22880","22150"
"New entrant CS","2023","60-64","AA/AO","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","AA/AO","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","AA/AO","Male","Unknown","190","[c]","23780","22500"
"New entrant CS","2023","60-64","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","EO","Female","Heterosexual / straight","40","[c]","28200","27700"
"New entrant CS","2023","60-64","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","EO","Female","Unknown","45","[c]","27720","27690"
"New entrant CS","2023","60-64","EO","Male","Heterosexual / straight","75","[c]","29610","28480"
"New entrant CS","2023","60-64","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","EO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","EO","Male","Unknown","95","[c]","29380","28600"
"New entrant CS","2023","60-64","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Female","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Male","Heterosexual / straight","50","[c]","58610","55070"
"New entrant CS","2023","60-64","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","Female","Heterosexual / straight","45","[c]","38840","38020"
"New entrant CS","2023","60-64","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","Male","Heterosexual / straight","110","[c]","38500","37130"
"New entrant CS","2023","60-64","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","Male","Unknown","50","[c]","38520","37720"
"New entrant CS","2023","60-64","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","Heterosexual / straight","35","[c]","26020","23640"
"New entrant CS","2023","60-64","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","AA/AO","Female","Heterosexual / straight","40","[c]","22440","22400"
"New entrant CS","2023","65+","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","AA/AO","Female","Unknown","50","[c]","22580","22400"
"New entrant CS","2023","65+","AA/AO","Male","Heterosexual / straight","80","[c]","22400","21780"
"New entrant CS","2023","65+","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","AA/AO","Male","Unknown","50","[c]","22990","22400"
"New entrant CS","2023","65+","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Male","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Male","Heterosexual / straight","30","[c]","40890","41650"
"New entrant CS","2023","65+","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Female","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-07-27, with GIT d545f65.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","","",""
"Age","Age in 10 year bands. Age is calculated as at the reference date in each year (31st March), so entrants or leavers may have been up to one year younger at the date of exit or entry.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
