"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Transport","Security","London","Male","75","75","48170","45180"
"In post","2023","Department for Transport","Security","Outside London","Female","50","50","30660","27260"
"In post","2023","Department for Transport","Security","Outside London","Male","100","100","31970","26700"
"In post","2023","Department for Transport","Social Research","London","Female","35","30","53340","55190"
"In post","2023","Department for Transport","Social Research","London","Male","10","10","[c]","[c]"
"In post","2023","Department for Transport","Social Research","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Department for Transport","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Statistics","London","Female","30","30","50360","55740"
"In post","2023","Department for Transport","Statistics","London","Male","35","35","42900","43320"
"In post","2023","Department for Transport","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Transport","Statistics","Outside London","Male","10","5","[c]","[c]"
"In post","2023","Department for Transport","Unknown","London","Female","240","230","46840","36070"
"In post","2023","Department for Transport","Unknown","London","Male","235","225","52050","43320"
"In post","2023","Department for Transport","Unknown","Outside London","Female","110","105","39400","31660"
"In post","2023","Department for Transport","Unknown","Outside London","Male","140","135","65160","76360"
"In post","2023","Department for Work and Pensions","Commercial","London","Female","55","50","43040","39780"
"In post","2023","Department for Work and Pensions","Commercial","London","Male","55","55","46330","43760"
"In post","2023","Department for Work and Pensions","Commercial","Outside London","Female","400","365","37670","34970"
"In post","2023","Department for Work and Pensions","Commercial","Outside London","Male","255","245","38820","37380"
"In post","2023","Department for Work and Pensions","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Communications","London","Female","20","20","[c]","[c]"
"In post","2023","Department for Work and Pensions","Communications","London","Male","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Communications","Outside London","Female","65","60","41680","39730"
"In post","2023","Department for Work and Pensions","Communications","Outside London","Male","40","40","45040","40840"
"In post","2023","Department for Work and Pensions","Counter Fraud","London","Female","630","560","31630","32520"
"In post","2023","Department for Work and Pensions","Counter Fraud","London","Male","395","380","32280","32520"
"In post","2023","Department for Work and Pensions","Counter Fraud","Outside London","Female","3200","2810","28530","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","Outside London","Male","2005","1875","29030","28120"
"In post","2023","Department for Work and Pensions","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","London","Female","80","75","49440","43760"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","London","Male","155","155","48870","43760"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Female","1380","1290","41560","38470"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Outside London","Male","2615","2545","43960","38470"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","Female","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Digital, Data and Technology","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Department for Work and Pensions","Economics","London","Female","10","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Economics","London","Male","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Economics","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Economics","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Finance","London","Female","70","65","51300","43760"
"In post","2023","Department for Work and Pensions","Finance","London","Male","75","75","49740","43760"
"In post","2023","Department for Work and Pensions","Finance","Outside London","Female","520","465","37050","34170"
"In post","2023","Department for Work and Pensions","Finance","Outside London","Male","445","425","40090","34970"
"In post","2023","Department for Work and Pensions","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Human Resources","London","Female","105","100","44680","39780"
"In post","2023","Department for Work and Pensions","Human Resources","London","Male","45","45","44050","39150"
"In post","2023","Department for Work and Pensions","Human Resources","Outside London","Female","395","365","41280","38470"
"In post","2023","Department for Work and Pensions","Human Resources","Outside London","Male","165","160","41220","38470"
"In post","2023","Department for Work and Pensions","Human Resources","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Department for Work and Pensions","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","London","Female","105","100","43380","39460"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","London","Male","55","55","45440","43760"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","Female","180","160","31760","34170"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Outside London","Male","110","105","32800","34170"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Department for Work and Pensions","Legal","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Legal","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Department for Work and Pensions","Operational Delivery","London","Female","3930","3475","32300","32520"
"In post","2023","Department for Work and Pensions","Operational Delivery","London","Male","1925","1865","33170","32520"
