"Status","Year","Disability","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Department of Health and Social Care","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department of Health and Social Care","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Estyn","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Counter Fraud","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Counter Fraud","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Finance","SEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","International Trade","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","International Trade","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Operational Delivery","EO","50","50","28460","28090"
"In post","2023","Undeclared","Food Standards Agency","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Operational Delivery","HEO","20","20","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Operational Delivery","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Policy","G7","15","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Policy","HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Policy","SEO","30","30","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Science and Engineering","HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Science and Engineering","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Veterinarian","G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Food Standards Agency","Veterinarian","SEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Intelligence Analysis","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Internal Audit","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Policy","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Policy","G6","25","25","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Policy","G7","35","35","57130","56100"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Policy","HEO","40","40","36540","36620"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Policy","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Policy","SEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Foreign, Commonwealth and Development Office","Project Delivery","G7","[c]","[c]","[c]","[c]"
