"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Department for Work and Pensions","Undeclared","355","250","27600","28120"
"In post","2023","65+","Department for Work and Pensions","Unknown","610","425","27220","28120"
"In post","2023","65+","Department of Health and Social Care","Heterosexual / straight","105","90","53960","48440"
"In post","2023","65+","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Department of Health and Social Care","Undeclared","40","35","55790","46430"
"In post","2023","65+","Department of Health and Social Care","Unknown","45","35","61630","49590"
"In post","2023","65+","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","65+","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","Food Standards Agency","Unknown","20","15","[c]","[c]"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Heterosexual / straight","110","90","50760","54660"
"In post","2023","65+","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","Foreign, Commonwealth and Development Office","Unknown","30","30","48950","45670"
"In post","2023","65+","HM Land Registry","Heterosexual / straight","85","55","32750","31680"
"In post","2023","65+","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Land Registry","Undeclared","20","15","[c]","[c]"
"In post","2023","65+","HM Land Registry","Unknown","45","30","33340","28080"
"In post","2023","65+","HM Revenue and Customs","Heterosexual / straight","935","675","34020","29730"
"In post","2023","65+","HM Revenue and Customs","LGBO","35","25","31200","29730"
"In post","2023","65+","HM Revenue and Customs","Undeclared","190","135","34640","29730"
"In post","2023","65+","HM Revenue and Customs","Unknown","565","410","31120","26920"
"In post","2023","65+","HM Treasury","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","65+","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","HM Treasury","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Home Office","Heterosexual / straight","775","590","29420","26400"
"In post","2023","65+","Home Office","LGBO","15","10","[c]","[c]"
"In post","2023","65+","Home Office","Undeclared","130","95","31540","30200"
"In post","2023","65+","Home Office","Unknown","65","55","27820","25880"
"In post","2023","65+","Ministry of Defence","Heterosexual / straight","1655","1460","32930","27740"
"In post","2023","65+","Ministry of Defence","LGBO","15","10","[c]","[c]"
"In post","2023","65+","Ministry of Defence","Undeclared","280","255","33310","29600"
"In post","2023","65+","Ministry of Defence","Unknown","165","140","35050","29570"
"In post","2023","65+","Ministry of Justice","Heterosexual / straight","1770","1355","29050","25480"
"In post","2023","65+","Ministry of Justice","LGBO","45","35","29240","26730"
"In post","2023","65+","Ministry of Justice","Undeclared","255","185","30560","25480"
"In post","2023","65+","Ministry of Justice","Unknown","375","260","28740","28380"
"In post","2023","65+","National Crime Agency","Heterosexual / straight","65","60","42860","41700"
"In post","2023","65+","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","National Crime Agency","Unknown","15","15","[c]","[c]"
"In post","2023","65+","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Gas and Electricity Markets","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","65+","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Gas and Electricity Markets","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Scottish Government","Heterosexual / straight","205","165","38410","32720"
"In post","2023","65+","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Scottish Government","Undeclared","10","10","[c]","[c]"
"In post","2023","65+","Scottish Government","Unknown","295","225","35880","30440"
"In post","2023","65+","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","The National Archives","Unknown","20","15","[c]","[c]"
"In post","2023","65+","UK Export Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","65+","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Statistics Authority","Heterosexual / straight","220","145","24590","21200"
"In post","2023","65+","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Statistics Authority","Undeclared","5","5","[c]","[c]"
"In post","2023","65+","UK Statistics Authority","Unknown","60","40","27080","21200"
"In post","2023","65+","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","65+","Welsh Government","Heterosexual / straight","155","120","43210","39690"
"In post","2023","65+","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","65+","Welsh Government","Undeclared","35","30","48280","39690"
"In post","2023","65+","Welsh Government","Unknown","5","5","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","Unknown","10","10","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","Unknown","[c]","[c]","[c]","[c]"
