"Status","Year","Organisation","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Home Office","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","London","Female","35","35","54870","45420"
"In post","2023","Home Office","Science and Engineering","London","Male","25","25","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","West Midlands (England)","Female","20","20","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Science and Engineering","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","London","Female","105","95","35280","30560"
"In post","2023","Home Office","Security","London","Male","140","135","33180","29890"
"In post","2023","Home Office","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","North West (England)","Female","25","20","[c]","[c]"
"In post","2023","Home Office","Security","North West (England)","Male","35","35","33040","32160"
"In post","2023","Home Office","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Home Office","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Security","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","Home Office","Security","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2023","Home Office","Social Research","London","Female","115","115","47570","44290"
"In post","2023","Home Office","Social Research","London","Male","30","30","55310","61030"
"In post","2023","Home Office","Social Research","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Social Research","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Social Research","Yorkshire and The Humber","Female","15","15","[c]","[c]"
"In post","2023","Home Office","Social Research","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Statistics","London","Female","60","60","37880","35750"
"In post","2023","Home Office","Statistics","London","Male","65","65","39220","36710"
"In post","2023","Home Office","Statistics","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Statistics","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Statistics","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Statistics","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Statistics","Yorkshire and The Humber","Female","5","5","[c]","[c]"
"In post","2023","Home Office","Statistics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","London","Female","20","20","[c]","[c]"
"In post","2023","Home Office","Unknown","London","Male","30","30","[c]","[c]"
"In post","2023","Home Office","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Home Office","Unknown","Overseas","Female","50","50","[c]","[c]"
"In post","2023","Home Office","Unknown","Overseas","Male","75","75","[c]","[c]"
"In post","2023","Home Office","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Home Office","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Commercial","London","Female","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Commercial","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Commercial","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","Female","10","10","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","London","Male","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","West Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
