"Status","Year","Function_of_post","Parent_department","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","South West (England)","Male","30","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","Female","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","East Midlands (England)","Male","45","45","39840","32670"
"In post","2023","Digital, Data & Technology","Department for Transport","London","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","London","Male","50","50","47310","41500"
"In post","2023","Digital, Data & Technology","Department for Transport","North East (England)","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","North East (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South East (England)","Female","35","35","38250","33850"
"In post","2023","Digital, Data & Technology","Department for Transport","South East (England)","Male","75","75","38950","33850"
"In post","2023","Digital, Data & Technology","Department for Transport","South West (England)","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","South West (England)","Male","35","35","38180","33660"
"In post","2023","Digital, Data & Technology","Department for Transport","Wales","Female","250","240","37240","33850"
"In post","2023","Digital, Data & Technology","Department for Transport","Wales","Male","590","585","44530","42050"
"In post","2023","Digital, Data & Technology","Department for Transport","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","West Midlands (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport","Yorkshire and The Humber","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East Midlands (England)","Male","30","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East of England","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","East of England","Male","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","Female","80","80","49170","43760"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","London","Male","160","155","49060","43760"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","Female","505","470","40920","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North East (England)","Male","985","965","44310","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Female","615","585","41800","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","North West (England)","Male","1050","1025","45330","40670"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Scotland","Male","50","45","30280","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South East (England)","Female","15","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South East (England)","Male","30","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South West (England)","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","South West (England)","Male","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Female","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","Female","20","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Wales","Male","30","30","31010","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","West Midlands (England)","Male","55","50","35060","28920"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","Female","210","195","46080","41480"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions","Yorkshire and The Humber","Male","405","395","45860","41000"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East of England","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","East of England","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","Female","120","120","49130","42070"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","London","Male","145","145","50260","53400"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North West (England)","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","North West (England)","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","South East (England)","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","South East (England)","Male","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","South West (England)","Female","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","South West (England)","Male","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Wales","Female","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","West Midlands (England)","Female","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","Male","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
