"Status","Year","Organisation","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AO","Female","65","[c]","22820","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","AO","Male","40","[c]","22850","22150"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Female","50","[c]","26920","25920"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","EO","Male","35","[c]","26630","26080"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Attorney General's Office","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AO","Female","55","[c]","20600","21050"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","AO","Male","45","[c]","20150","21050"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Female","60","[c]","26870","27500"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","EO","Male","40","[c]","26780","27500"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6","Female","40","[c]","66350","66530"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G6","Male","35","[c]","67670","66610"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G7","Female","85","[c]","55110","55790"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","G7","Male","105","[c]","55760","56430"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","HEO","Female","90","[c]","34630","34550"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","HEO","Male","55","[c]","34850","34550"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SCS level","Male","35","[c]","104380","91900"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SEO","Female","65","[c]","40540","40730"
"Leaver CS","2023","Cabinet Office (excl. agencies)","Cabinet Office","SEO","Male","35","[c]","42070","41870"
"Leaver CS","2023","Central Civil Service Fast Stream","Cabinet Office","HEO","Female","65","[c]","30480","30130"
"Leaver CS","2023","Central Civil Service Fast Stream","Cabinet Office","HEO","Male","50","[c]","30680","30130"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Charity Commission","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
