"Status","Year","Organisation","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Government Internal Audit Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Internal Audit","Female","175","160","48360","46200"
"In post","2023","Government Internal Audit Agency","Internal Audit","Male","175","170","54820","53060"
"In post","2023","Government Internal Audit Agency","Operational Delivery","Female","20","20","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Operational Delivery","Male","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Other","Female","25","25","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Other","Male","25","25","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Policy","Female","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Policy","Male","5","5","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Government Internal Audit Agency","Project Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Communications","Female","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Digital, Data and Technology","Male","15","15","[c]","[c]"
"In post","2023","Government Legal Department","Finance","Female","25","20","[c]","[c]"
"In post","2023","Government Legal Department","Finance","Male","20","20","[c]","[c]"
"In post","2023","Government Legal Department","Human Resources","Female","50","50","40400","36050"
"In post","2023","Government Legal Department","Human Resources","Male","25","25","[c]","[c]"
"In post","2023","Government Legal Department","Knowledge and Information Management","Female","15","15","[c]","[c]"
"In post","2023","Government Legal Department","Knowledge and Information Management","Male","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Legal","Female","1430","1290","60180","61260"
"In post","2023","Government Legal Department","Legal","Male","695","680","60800","62780"
"In post","2023","Government Legal Department","Operational Delivery","Female","220","210","32710","28410"
"In post","2023","Government Legal Department","Operational Delivery","Male","105","105","33770","29840"
"In post","2023","Government Legal Department","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Policy","Female","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Policy","Male","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Project Delivery","Female","10","10","[c]","[c]"
"In post","2023","Government Legal Department","Project Delivery","Male","10","5","[c]","[c]"
"In post","2023","Government Legal Department","Property","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Property","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Security","Female","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Security","Male","5","5","[c]","[c]"
"In post","2023","Government Legal Department","Statistics","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Legal Department","Statistics","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Communications","Female","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Communications","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Female","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Digital, Data and Technology","Male","25","25","[c]","[c]"
"In post","2023","Government Property Agency","Finance","Female","35","35","41930","40000"
"In post","2023","Government Property Agency","Finance","Male","30","30","47860","40130"
"In post","2023","Government Property Agency","Human Resources","Female","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Human Resources","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Internal Audit","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Other","Female","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Other","Male","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Female","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Project Delivery","Male","25","25","[c]","[c]"
"In post","2023","Government Property Agency","Property","Female","85","85","48340","50200"
"In post","2023","Government Property Agency","Property","Male","125","125","52670","53220"
"In post","2023","Government Property Agency","Security","Female","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Security","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Commercial","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Commercial","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Female","25","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Communications","Male","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Female","130","125","40540","37680"
"In post","2023","HM Courts and Tribunals Service","Digital, Data and Technology","Male","200","200","42440","37680"
"In post","2023","HM Courts and Tribunals Service","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Finance","Female","80","75","41950","38950"
"In post","2023","HM Courts and Tribunals Service","Finance","Male","50","50","46600","43650"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Female","65","60","43080","37680"
"In post","2023","HM Courts and Tribunals Service","Human Resources","Male","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Female","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Legal","Female","835","740","43860","43650"
"In post","2023","HM Courts and Tribunals Service","Legal","Male","295","280","45500","45450"
"In post","2023","HM Courts and Tribunals Service","Operational Delivery","Female","9880","8645","25450","21780"
"In post","2023","HM Courts and Tribunals Service","Operational Delivery","Male","4030","3875","26020","21780"
"In post","2023","HM Courts and Tribunals Service","Operational Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Operational Research","Male","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Planning","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Planning","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Policy","Female","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Policy","Male","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Project Delivery","Female","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Project Delivery","Male","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Property","Female","40","40","37120","35410"
"In post","2023","HM Courts and Tribunals Service","Property","Male","55","55","48350","43650"
"In post","2023","HM Courts and Tribunals Service","Social Research","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Social Research","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Statistics","Female","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Statistics","Male","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Unknown","Female","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Unknown","Male","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Legal","Female","10","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Legal","Male","10","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Operational Delivery","Female","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Other","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Other","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Commercial","Female","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Commercial","Male","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Communications","Female","15","15","[c]","[c]"
"In post","2023","HM Land Registry","Communications","Male","15","15","[c]","[c]"
"In post","2023","HM Land Registry","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Digital, Data and Technology","Female","255","235","38790","39460"
"In post","2023","HM Land Registry","Digital, Data and Technology","Male","440","430","40040","39460"
"In post","2023","HM Land Registry","Economics","Female","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Economics","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Finance","Female","40","40","47170","43150"
"In post","2023","HM Land Registry","Finance","Male","35","35","49230","41680"
"In post","2023","HM Land Registry","Human Resources","Female","75","70","38660","34850"
"In post","2023","HM Land Registry","Human Resources","Male","25","25","[c]","[c]"
"In post","2023","HM Land Registry","Internal Audit","Female","5","5","[c]","[c]"
"In post","2023","HM Land Registry","Internal Audit","Male","[c]","[c]","[c]","[c]"
"In post","2023","HM Land Registry","Legal","Female","190","170","49550","56190"
"In post","2023","HM Land Registry","Legal","Male","95","90","52850","56190"
"In post","2023","HM Land Registry","Operational Delivery","Female","3335","2920","29400","28080"
"In post","2023","HM Land Registry","Operational Delivery","Male","1910","1775","30190","28080"
"In post","2023","HM Land Registry","Other","Female","25","20","[c]","[c]"
"In post","2023","HM Land Registry","Other","Male","10","10","[c]","[c]"
"In post","2023","HM Land Registry","Project Delivery","Female","110","110","37830","39520"
