"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Heterosexual / straight","50","50","42840","41070"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Undeclared","45","45","45230","42990"
"In post","2023","Undeclared","Department for Business, Energy and Industrial Strategy","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Education","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Education","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Education","G6","Heterosexual / straight","35","30","66640","66690"
"In post","2023","Undeclared","Department for Education","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","G7","Heterosexual / straight","50","45","53390","51910"
"In post","2023","Undeclared","Department for Education","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","G7","Undeclared","45","45","53800","52310"
"In post","2023","Undeclared","Department for Education","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","HEO","Heterosexual / straight","45","45","32120","31200"
"In post","2023","Undeclared","Department for Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","HEO","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Education","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","SEO","Heterosexual / straight","70","65","39420","37880"
"In post","2023","Undeclared","Department for Education","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Education","SEO","Undeclared","35","35","40050","38210"
"In post","2023","Undeclared","Department for Education","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Heterosexual / straight","80","75","22190","22150"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Undeclared","70","65","22510","22150"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","50","50","26780","25920"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","EO","Undeclared","55","50","26630","25920"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","Heterosexual / straight","55","55","51520","50330"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","Undeclared","55","50","51980","49970"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Heterosexual / straight","45","45","31330","30320"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Undeclared","55","55","31670","30990"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Heterosexual / straight","55","50","38360","37300"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Undeclared","65","65","39310","38660"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G7","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for International Trade","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G6","Undeclared","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Department for Levelling Up, Housing and Communities","SEO","LGBO","[c]","[c]","[c]","[c]"
