"Status","Year","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","London","25","[c]","44600","42010"
"Leaver CS","2023","Digital, Data & Technology","Department for Education","Outside London","95","[c]","43560","37740"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","75","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","London","20","[c]","48570","52940"
"Leaver CS","2023","Digital, Data & Technology","Department for International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","10","[c]","41980","39600"
"Leaver CS","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Department for Transport","Outside London","65","[c]","39040","37340"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","London","35","[c]","56610","45920"
"Leaver CS","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","305","[c]","45130","40290"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","London","15","[c]","49700","42180"
"Leaver CS","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","10","[c]","38670","38530"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","London","15","[c]","41210","38410"
"Leaver CS","2023","Digital, Data & Technology","HM Land Registry","Outside London","85","[c]","40120","39460"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","205","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Home Office","London","100","[c]","47770","43210"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Outside London","50","[c]","45780","39600"
"Leaver CS","2023","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Outside London","235","[c]","36130","33590"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","London","95","[c]","54750","55720"
"Leaver CS","2023","Digital, Data & Technology","Ministry of Justice","Outside London","50","[c]","46980","50430"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Outside London","10","[c]","39710","38640"
"Leaver CS","2023","Digital, Data & Technology","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","London","10","[c]","52870","50650"
"Leaver CS","2023","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Scottish Government","Outside London","15","[c]","38190","38880"
"Leaver CS","2023","Digital, Data & Technology","The National Archives","London","20","[c]","37030","32710"
"Leaver CS","2023","Digital, Data & Technology","UK Export Finance","London","15","[c]","54630","43000"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","UK Statistics Authority","Outside London","80","[c]","40100","37690"
"Leaver CS","2023","Digital, Data & Technology","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data & Technology","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","London","20","[c]","42350","35320"
"Leaver CS","2023","Finance","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","London","10","[c]","54600","53380"
"Leaver CS","2023","Finance","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","35760","31580"
"Leaver CS","2023","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Education","Outside London","25","[c]","42080","43790"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Levelling Up, Housing and Communities","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department for Transport","London","10","[c]","60740","55740"
"Leaver CS","2023","Finance","Department for Transport","Outside London","30","[c]","33460","27920"
"Leaver CS","2023","Finance","Department for Work and Pensions","London","30","[c]","39570","39150"
"Leaver CS","2023","Finance","Department for Work and Pensions","Outside London","100","[c]","38380","34170"
"Leaver CS","2023","Finance","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Foreign, Commonwealth and Development Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","London","35","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Revenue and Customs","Outside London","145","[c]","[c]","[c]"
"Leaver CS","2023","Finance","HM Treasury","London","20","[c]","44660","45770"
"Leaver CS","2023","Finance","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","London","20","[c]","45090","38930"
"Leaver CS","2023","Finance","Ministry of Defence","Outside London","195","[c]","39940","35300"
"Leaver CS","2023","Finance","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Ministry of Justice","London","25","[c]","46420","43650"
"Leaver CS","2023","Finance","Ministry of Justice","Outside London","30","[c]","40280","37680"
"Leaver CS","2023","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Scottish Government","Outside London","10","[c]","42160","41490"
"Leaver CS","2023","Finance","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","200","[c]","23840","22150"
"Leaver CS","2023","Human Resources","Attorney General's Departments","London","15","[c]","31500","27760"
"Leaver CS","2023","Human Resources","Attorney General's Departments","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Cabinet Office","London","40","[c]","55890","53000"
"Leaver CS","2023","Human Resources","Cabinet Office","Outside London","65","[c]","34650","24860"
"Leaver CS","2023","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Chancellor's other departments","London","5","[c]","[c]","[c]"
