"Status","Year","Organisation","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","Tyneside","100","[c]","44550","40670"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Digital, Data and Technology","Westminster","35","[c]","56610","45920"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Blackpool","10","[c]","41820","36890"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Leeds","25","[c]","39660","35720"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Manchester","15","[c]","42150","38470"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Sheffield","15","[c]","33190","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Tyneside","10","[c]","43400","36910"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Westminster","30","[c]","38860","39150"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Finance","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Human Resources","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Knowledge and Information Management","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Aberdeen City and Aberdeenshire","15","[c]","27620","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Angus and Dundee City","75","[c]","23860","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Barking & Dagenham and Havering","45","[c]","31280","31790"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Barnet","35","[c]","30430","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Barnsley, Doncaster and Rotherham","60","[c]","25080","27110"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","40","[c]","27100","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bedford","20","[c]","27510","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Berkshire","30","[c]","29740","29290"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bexley and Greenwich","50","[c]","31080","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Birmingham","115","[c]","27100","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Blackburn with Darwen","20","[c]","26740","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Blackpool","225","[c]","24800","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bournemouth, Christchurch and Poole","30","[c]","27190","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bradford","45","[c]","26230","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Brent","35","[c]","31070","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bridgend and Neath Port Talbot","25","[c]","23990","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Brighton and Hove","35","[c]","28340","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bristol, City of","85","[c]","26150","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Bromley","20","[c]","32900","32520"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Buckinghamshire","20","[c]","28020","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Calderdale and Kirklees","60","[c]","27150","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Cambridgeshire CC","30","[c]","27750","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Camden and City of London","15","[c]","31520","31060"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Cardiff and Vale of Glamorgan","30","[c]","27240","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Central Bedfordshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Central Hampshire","15","[c]","27080","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Central Valleys","75","[c]","25460","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Cheshire East","10","[c]","27320","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Cheshire West and Chester","15","[c]","25140","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","City of Edinburgh","25","[c]","27200","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Clackmannanshire and Fife","85","[c]","24180","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Conwy and Denbighshire","15","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Cornwall and Isles of Scilly","65","[c]","24790","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Coventry","30","[c]","26310","27570"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Croydon","20","[c]","31620","32520"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Derby","55","[c]","25680","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Devon CC","100","[c]","24970","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Dorset","10","[c]","28940","28120"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Dudley","40","[c]","25000","21690"
"Leaver CS","2023","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Operational Delivery","Dumfries and Galloway","[c]","[c]","[c]","[c]"
