"Status","Year","Disability","Ethnicity","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Male","30","[c]","24000","22400"
"New entrant CS","2023","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Female","30","[c]","27830","27780"
"New entrant CS","2023","Declared disabled","Unknown","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","AA/AO","Female","675","[c]","22980","22180"
"New entrant CS","2023","Declared disabled","White","AA/AO","Male","545","[c]","23340","22220"
"New entrant CS","2023","Declared disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","EO","Female","300","[c]","27460","28120"
"New entrant CS","2023","Declared disabled","White","EO","Male","225","[c]","27320","27650"
"New entrant CS","2023","Declared disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","G6/G7","Female","95","[c]","55670","54500"
"New entrant CS","2023","Declared disabled","White","G6/G7","Male","80","[c]","57520","54630"
"New entrant CS","2023","Declared disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","SEO/HEO","Female","395","[c]","34930","34140"
"New entrant CS","2023","Declared disabled","White","SEO/HEO","Male","270","[c]","35700","34410"
"New entrant CS","2023","Declared disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","White","Unknown","Female","300","[c]","23110","23640"
"New entrant CS","2023","Declared disabled","White","Unknown","Male","95","[c]","24060","23640"
"New entrant CS","2023","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","Female","650","[c]","22950","22500"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","Male","660","[c]","23870","22520"
"New entrant CS","2023","Declared non-disabled","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","EO","Female","240","[c]","27800","27790"
"New entrant CS","2023","Declared non-disabled","Asian","EO","Male","180","[c]","27800","28000"
"New entrant CS","2023","Declared non-disabled","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","Female","75","[c]","58400","55150"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","Male","100","[c]","59900","56300"
"New entrant CS","2023","Declared non-disabled","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","Female","260","[c]","37770","37680"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","Male","240","[c]","37840","37060"
"New entrant CS","2023","Declared non-disabled","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Female","100","[c]","22680","23640"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Male","70","[c]","23270","23640"
"New entrant CS","2023","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","Female","300","[c]","24590","22520"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","Male","290","[c]","26930","26920"
"New entrant CS","2023","Declared non-disabled","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","EO","Female","95","[c]","28180","28120"
"New entrant CS","2023","Declared non-disabled","Black","EO","Male","75","[c]","27750","28050"
"New entrant CS","2023","Declared non-disabled","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","Female","45","[c]","57260","54510"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","Male","45","[c]","58780","55990"
"New entrant CS","2023","Declared non-disabled","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","Female","145","[c]","38650","39110"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","Male","145","[c]","36850","35220"
"New entrant CS","2023","Declared non-disabled","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Female","115","[c]","24590","23640"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Male","40","[c]","25170","23640"
"New entrant CS","2023","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","Female","190","[c]","24370","22520"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","Male","130","[c]","25020","23230"
"New entrant CS","2023","Declared non-disabled","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Female","75","[c]","27820","28120"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Male","50","[c]","27110","27110"
"New entrant CS","2023","Declared non-disabled","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","Female","30","[c]","56730","55580"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","Male","30","[c]","56980","55100"
"New entrant CS","2023","Declared non-disabled","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","Female","80","[c]","36600","35650"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","Male","65","[c]","36900","35010"
"New entrant CS","2023","Declared non-disabled","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Female","90","[c]","23640","23640"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Female","45","[c]","23190","22260"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Male","35","[c]","26170","24290"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","Female","40","[c]","22640","22080"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","Male","70","[c]","24600","22180"
"New entrant CS","2023","Declared non-disabled","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Male","35","[c]","37500","37130"
"New entrant CS","2023","Declared non-disabled","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Female","120","[c]","22350","22150"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Male","80","[c]","22840","22150"
"New entrant CS","2023","Declared non-disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Female","35","[c]","26900","25930"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Male","30","[c]","26820","26650"
"New entrant CS","2023","Declared non-disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Female","55","[c]","38890","38240"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Male","55","[c]","37090","37420"
"New entrant CS","2023","Declared non-disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","Female","4395","[c]","23810","22520"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","Male","3580","[c]","25090","23230"
"New entrant CS","2023","Declared non-disabled","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","EO","Female","1410","[c]","27630","27890"
"New entrant CS","2023","Declared non-disabled","White","EO","Male","1075","[c]","27690","27650"
"New entrant CS","2023","Declared non-disabled","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","Female","720","[c]","58020","54680"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","Male","780","[c]","59720","56100"
"New entrant CS","2023","Declared non-disabled","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Female","45","[c]","102280","93500"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Male","45","[c]","101490","95000"
"New entrant CS","2023","Declared non-disabled","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","Female","2030","[c]","36960","35400"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","Male","1760","[c]","37290","35500"
"New entrant CS","2023","Declared non-disabled","White","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Female","1465","[c]","23230","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Male","470","[c]","25110","23640"
"New entrant CS","2023","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA/AO","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA/AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","Female","30","[c]","22860","21780"
"New entrant CS","2023","Undeclared","Undeclared","AA/AO","Male","55","[c]","24990","22520"
"New entrant CS","2023","Undeclared","Undeclared","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","EO","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","SEO/HEO","Male","45","[c]","38500","37470"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Undeclared","Unknown","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","AA/AO","Female","160","[c]","23230","22500"
"New entrant CS","2023","Undeclared","White","AA/AO","Male","135","[c]","23790","22520"
"New entrant CS","2023","Undeclared","White","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","EO","Female","60","[c]","27790","27920"
"New entrant CS","2023","Undeclared","White","EO","Male","50","[c]","27790","27740"
"New entrant CS","2023","Undeclared","White","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","White","SCS level","Unknown","[c]","[c]","[c]","[c]"
