"Status","Year","Profession_of_post","Responsibility_level_grouped","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Operational Research","G6/G7","Male","Unknown","45","45","56000","55940"
"In post","2023","Operational Research","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Operational Research","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Operational Research","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SEO/HEO","Female","Heterosexual / straight","180","170","38210","39150"
"In post","2023","Operational Research","SEO/HEO","Female","LGBO","25","25","[c]","[c]"
"In post","2023","Operational Research","SEO/HEO","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Operational Research","SEO/HEO","Female","Unknown","40","40","37230","36970"
"In post","2023","Operational Research","SEO/HEO","Male","Heterosexual / straight","190","180","38520","39890"
"In post","2023","Operational Research","SEO/HEO","Male","LGBO","20","20","[c]","[c]"
"In post","2023","Operational Research","SEO/HEO","Male","Undeclared","30","30","[c]","[c]"
"In post","2023","Operational Research","SEO/HEO","Male","Unknown","70","65","37690","38100"
"In post","2023","Operational Research","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Operational Research","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","AA/AO","Female","Heterosexual / straight","1905","1640","22100","21690"
"In post","2023","Other","AA/AO","Female","LGBO","95","90","22150","21690"
"In post","2023","Other","AA/AO","Female","Undeclared","205","180","22050","21690"
"In post","2023","Other","AA/AO","Female","Unknown","510","435","22790","21690"
"In post","2023","Other","AA/AO","Male","Heterosexual / straight","2020","1960","21530","21600"
"In post","2023","Other","AA/AO","Male","LGBO","90","90","21750","21690"
"In post","2023","Other","AA/AO","Male","Undeclared","270","260","21330","21600"
"In post","2023","Other","AA/AO","Male","Unknown","500","490","23270","21690"
"In post","2023","Other","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","EO","Female","Heterosexual / straight","1455","1305","28480","28120"
"In post","2023","Other","EO","Female","LGBO","60","60","27970","28120"
"In post","2023","Other","EO","Female","Undeclared","155","140","28790","28120"
"In post","2023","Other","EO","Female","Unknown","320","290","28990","28120"
"In post","2023","Other","EO","Male","Heterosexual / straight","790","770","28550","28120"
"In post","2023","Other","EO","Male","LGBO","90","90","28550","28120"
"In post","2023","Other","EO","Male","Undeclared","110","105","28250","28120"
"In post","2023","Other","EO","Male","Unknown","215","210","30480","29660"
"In post","2023","Other","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","G6/G7","Female","Heterosexual / straight","600","565","60390","58770"
"In post","2023","Other","G6/G7","Female","LGBO","25","20","[c]","[c]"
"In post","2023","Other","G6/G7","Female","Undeclared","70","65","62440","59960"
"In post","2023","Other","G6/G7","Female","Unknown","80","75","59040","57970"
"In post","2023","Other","G6/G7","Male","Heterosexual / straight","640","625","62950","59890"
"In post","2023","Other","G6/G7","Male","LGBO","25","25","[c]","[c]"
"In post","2023","Other","G6/G7","Male","Undeclared","70","65","63450","58970"
"In post","2023","Other","G6/G7","Male","Unknown","130","130","60780","58980"
"In post","2023","Other","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","SCS level","Female","Heterosexual / straight","75","70","94440","84050"
"In post","2023","Other","SCS level","Female","LGBO","5","5","[c]","[c]"
"In post","2023","Other","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","SCS level","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Other","SCS level","Male","Heterosexual / straight","85","80","107660","98830"
"In post","2023","Other","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","SCS level","Male","Undeclared","10","10","[c]","[c]"
"In post","2023","Other","SCS level","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Other","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","SEO/HEO","Female","Heterosexual / straight","1785","1670","37800","37300"
"In post","2023","Other","SEO/HEO","Female","LGBO","65","65","36080","34850"
"In post","2023","Other","SEO/HEO","Female","Undeclared","225","210","37950","36760"
"In post","2023","Other","SEO/HEO","Female","Unknown","255","245","37960","36620"
"In post","2023","Other","SEO/HEO","Male","Heterosexual / straight","1045","1020","38730","38440"
"In post","2023","Other","SEO/HEO","Male","LGBO","95","90","37940","38790"
"In post","2023","Other","SEO/HEO","Male","Undeclared","155","150","38910","38470"
"In post","2023","Other","SEO/HEO","Male","Unknown","255","235","39040","38040"
"In post","2023","Other","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Female","Unknown","170","170","37930","36860"
"In post","2023","Other","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Male","Unknown","1530","1530","42370","40530"
"In post","2023","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Planning","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning","EO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Male","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Planning","EO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","EO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","G6/G7","Female","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Planning","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","G6/G7","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","G6/G7","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","G6/G7","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Planning","G6/G7","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","G6/G7","Male","Undeclared","5","5","[c]","[c]"
"In post","2023","Planning","G6/G7","Male","Unknown","5","5","[c]","[c]"
"In post","2023","Planning","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Female","Heterosexual / straight","45","40","39320","39690"
"In post","2023","Planning","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Male","Heterosexual / straight","40","35","41310","40800"
"In post","2023","Planning","SEO/HEO","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning","SEO/HEO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","AA/AO","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Female","Heterosexual / straight","145","130","57940","60050"
"In post","2023","Planning Inspectors","G6/G7","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Female","Undeclared","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Female","Unknown","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Male","Heterosexual / straight","200","185","61340","60050"
"In post","2023","Planning Inspectors","G6/G7","Male","LGBO","15","15","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Male","Undeclared","30","25","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Male","Unknown","30","25","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","G6/G7","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SCS level","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","SEO/HEO","Female","Unknown","[c]","[c]","[c]","[c]"
