"Status","Year","Age","Disability","Ethnicity","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","North West (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","White","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","South East (England)","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","London","190","[c]","56400","54700"
"Leaver Dept.","2023","40-49","Unknown","Unknown","North East (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","North West (England)","40","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Scotland","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","South East (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","West Midlands (England)","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Yorkshire and The Humber","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","East of England","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","North East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","North West (England)","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","South East (England)","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","South West (England)","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Wales","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","White","Yorkshire and The Humber","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Asian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Black","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Mixed","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Other ethnicity","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Declared disabled","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
