"Status","Year","Ethnicity","Function_of_post","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Legal","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Gas and Electricity Markets","Female","5","5","[c]","[c]"
"In post","2023","Asian","Legal","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Scottish Government","Female","15","15","[c]","[c]"
"In post","2023","Asian","Legal","Scottish Government","Male","10","10","[c]","[c]"
"In post","2023","Asian","Legal","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","The National Archives","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2023","Asian","Legal","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Legal","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Attorney General's Departments","Female","5","5","[c]","[c]"
"In post","2023","Asian","No function","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Cabinet Office","Female","85","80","44100","41410"
"In post","2023","Asian","No function","Cabinet Office","Male","35","35","46510","41640"
"In post","2023","Asian","No function","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for Business, Energy and Industrial Strategy","Female","410","395","41680","41060"
"In post","2023","Asian","No function","Department for Business, Energy and Industrial Strategy","Male","300","300","42520","41060"
"In post","2023","Asian","No function","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for Digital, Culture, Media and Sport","Female","55","55","46470","52900"
"In post","2023","Asian","No function","Department for Digital, Culture, Media and Sport","Male","35","35","45500","40120"
"In post","2023","Asian","No function","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for Education","Female","235","225","40190","37590"
"In post","2023","Asian","No function","Department for Education","Male","125","125","42320","38710"
"In post","2023","Asian","No function","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for Environment, Food and Rural Affairs","Female","185","180","36970","33830"
"In post","2023","Asian","No function","Department for Environment, Food and Rural Affairs","Male","125","125","39070","33830"
"In post","2023","Asian","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for International Trade","Female","110","110","46030","41550"
"In post","2023","Asian","No function","Department for International Trade","Male","85","85","46970","41550"
"In post","2023","Asian","No function","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for Levelling Up, Housing and Communities","Female","130","125","43070","37540"
"In post","2023","Asian","No function","Department for Levelling Up, Housing and Communities","Male","80","80","43600","37540"
"In post","2023","Asian","No function","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for Transport","Female","190","180","36160","31450"
"In post","2023","Asian","No function","Department for Transport","Male","290","285","36900","31490"
"In post","2023","Asian","No function","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department for Work and Pensions","Female","3525","2970","28370","28120"
"In post","2023","Asian","No function","Department for Work and Pensions","Male","2395","2315","28410","28120"
"In post","2023","Asian","No function","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Department of Health and Social Care","Female","485","450","44840","36900"
"In post","2023","Asian","No function","Department of Health and Social Care","Male","220","210","46260","40290"
"In post","2023","Asian","No function","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Food Standards Agency","Female","30","30","43420","38380"
"In post","2023","Asian","No function","Food Standards Agency","Male","20","20","[c]","[c]"
"In post","2023","Asian","No function","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Foreign, Commonwealth and Development Office","Female","140","140","45320","39660"
"In post","2023","Asian","No function","Foreign, Commonwealth and Development Office","Male","115","115","49240","45240"
"In post","2023","Asian","No function","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","HM Land Registry","Female","100","90","28440","28080"
"In post","2023","Asian","No function","HM Land Registry","Male","65","65","28860","28080"
"In post","2023","Asian","No function","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","HM Revenue and Customs","Female","1460","1330","32280","28130"
"In post","2023","Asian","No function","HM Revenue and Customs","Male","1885","1835","32600","28130"
"In post","2023","Asian","No function","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","HM Treasury","Female","115","115","44030","38660"
"In post","2023","Asian","No function","HM Treasury","Male","70","70","44820","39050"
"In post","2023","Asian","No function","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Home Office","Female","2415","2175","32410","30000"
"In post","2023","Asian","No function","Home Office","Male","1680","1610","32430","29890"
"In post","2023","Asian","No function","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Ministry of Defence","Female","310","285","33660","27930"
"In post","2023","Asian","No function","Ministry of Defence","Male","335","325","38210","33990"
"In post","2023","Asian","No function","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Ministry of Justice","Female","2580","2330","29070","25480"
"In post","2023","Asian","No function","Ministry of Justice","Male","1880","1790","30150","28480"
"In post","2023","Asian","No function","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","National Crime Agency","Female","130","125","38740","38640"
"In post","2023","Asian","No function","National Crime Agency","Male","90","85","40150","39630"
"In post","2023","Asian","No function","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office for Standards in Education, Children's Services and Skills","Female","55","55","42930","40850"
"In post","2023","Asian","No function","Office for Standards in Education, Children's Services and Skills","Male","10","10","[c]","[c]"
"In post","2023","Asian","No function","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of Gas and Electricity Markets","Female","35","30","35140","30710"
"In post","2023","Asian","No function","Office of Gas and Electricity Markets","Male","35","35","41110","34150"
"In post","2023","Asian","No function","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of Qualifications and Examinations Regulation","Female","20","20","[c]","[c]"
"In post","2023","Asian","No function","Office of Qualifications and Examinations Regulation","Male","5","5","[c]","[c]"
"In post","2023","Asian","No function","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of Rail and Road","Female","10","10","[c]","[c]"
"In post","2023","Asian","No function","Office of Rail and Road","Male","5","5","[c]","[c]"
"In post","2023","Asian","No function","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of the Secretary of State for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of the Secretary of State for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Scottish Government","Female","35","30","27650","26410"
"In post","2023","Asian","No function","Scottish Government","Male","25","25","[c]","[c]"
"In post","2023","Asian","No function","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","The National Archives","Female","15","15","[c]","[c]"
"In post","2023","Asian","No function","The National Archives","Male","5","5","[c]","[c]"
"In post","2023","Asian","No function","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","UK Statistics Authority","Female","40","35","27260","24840"
"In post","2023","Asian","No function","UK Statistics Authority","Male","40","35","26250","24580"
"In post","2023","Asian","No function","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Water Services Regulation Authority","Female","10","10","[c]","[c]"
"In post","2023","Asian","No function","Water Services Regulation Authority","Male","5","5","[c]","[c]"
"In post","2023","Asian","No function","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Welsh Government","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Welsh Government","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","No function","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Cabinet Office","Female","20","20","[c]","[c]"
"In post","2023","Asian","Project Delivery","Cabinet Office","Male","25","25","[c]","[c]"
"In post","2023","Asian","Project Delivery","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Project Delivery","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
