"Status","Year","Disability","Ethnicity","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Veterinary Medicines Directorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Advisory, Conciliation and Arbitration Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Companies House","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Crown Prosecution Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Crown Prosecution Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Defence Equipment and Support","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Defence Science and Technology Laboratory","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Digital, Culture, Media and Sport (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Education (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Work and Pensions (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department for Work and Pensions (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Driver and Vehicle Licensing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Driver and Vehicle Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Education and Skills Funding Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HM Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HM Prison and Probation Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HM Revenue and Customs (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","HM Treasury (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Home Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Maritime and Coastguard Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Medicines and Healthcare Products Regulatory Agency","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Medicines and Healthcare Products Regulatory Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Ministry of Defence (excl. agencies)","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Ministry of Defence (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","National Crime Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Scottish Prison Service","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","UK Debt Management Office","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Accountant in Bankruptcy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Animal and Plant Health Agency","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Animal and Plant Health Agency","Outside London","40","[c]","26330","25340"
"Leaver CS","2023","Unknown","Unknown","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Building Digital UK","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Cabinet Office (excl. agencies)","London","105","[c]","48720","41870"
"Leaver CS","2023","Unknown","Unknown","Cabinet Office (excl. agencies)","Outside London","45","[c]","32480","24860"
"Leaver CS","2023","Unknown","Unknown","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Central Civil Service Fast Stream","London","80","[c]","30780","30130"
"Leaver CS","2023","Unknown","Unknown","Central Civil Service Fast Stream","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Central Civil Service Fast Stream","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Charity Commission","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Companies House","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Crown Commercial Service","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Crown Prosecution Service","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Defence Equipment and Support","Outside London","60","[c]","31200","30260"
"Leaver CS","2023","Unknown","Unknown","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Defence Science and Technology Laboratory","Outside London","50","[c]","31690","30650"
"Leaver CS","2023","Unknown","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","50","[c]","44780","40050"
"Leaver CS","2023","Unknown","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Digital, Culture, Media and Sport (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Education (excl. agencies)","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Education (excl. agencies)","Outside London","40","[c]","33020","30760"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","London","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for International Trade","London","80","[c]","35860","31800"
"Leaver CS","2023","Unknown","Unknown","Department for International Trade","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","London","35","[c]","45230","35910"
"Leaver CS","2023","Unknown","Unknown","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Transport (excl. agencies)","London","40","[c]","44680","43750"
"Leaver CS","2023","Unknown","Unknown","Department for Transport (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","London","110","[c]","35070","31060"
"Leaver CS","2023","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Outside London","460","[c]","27180","21690"
"Leaver CS","2023","Unknown","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","London","140","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Outside London","50","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Disclosure Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Driver and Vehicle Licensing Agency","Outside London","105","[c]","21790","21840"
"Leaver CS","2023","Unknown","Unknown","Driver and Vehicle Standards Agency","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Driver and Vehicle Standards Agency","Outside London","160","[c]","26780","26780"
"Leaver CS","2023","Unknown","Unknown","Education Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Education and Skills Funding Agency","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Food Standards Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Food Standards Scotland","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","London","135","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Forestry and Land Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Government Actuary's Department","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Government Commercial Organisation","London","75","[c]","72810","68700"
"Leaver CS","2023","Unknown","Unknown","Government Commercial Organisation","Outside London","45","[c]","71140","66270"
"Leaver CS","2023","Unknown","Unknown","Government Commercial Organisation","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Government Legal Department","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Government Property Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HM Courts and Tribunals Service","London","165","[c]","27730","25480"
"Leaver CS","2023","Unknown","Unknown","HM Courts and Tribunals Service","Outside London","370","[c]","22220","21780"
"Leaver CS","2023","Unknown","Unknown","HM Courts and Tribunals Service","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HM Land Registry","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HM Land Registry","Outside London","75","[c]","31910","28080"
"Leaver CS","2023","Unknown","Unknown","HM Prison and Probation Service","London","230","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HM Prison and Probation Service","Outside London","1310","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HM Prison and Probation Service","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","London","115","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HM Revenue and Customs (excl. agencies)","Outside London","910","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Health and Safety Executive","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Home Office","London","245","[c]","34270","29750"
