"Status","Year","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for Transport","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for Work and Pensions","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department for Work and Pensions","Outside London","30","[c]","25850","27570"
"Leaver CS","2023","Other ethnicity","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HM Revenue and Customs","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HM Treasury","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Home Office","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Home Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Ministry of Defence","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Ministry of Justice","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Ministry of Justice","Outside London","30","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of Gas and Electricity Markets","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Government","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","The National Archives","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Export Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Cabinet Office","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Business, Energy and Industrial Strategy","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Digital, Culture, Media and Sport","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Education","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Environment, Food and Rural Affairs","Outside London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department for Transport","Outside London","85","[c]","31130","27930"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","London","50","[c]","32210","31060"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Outside London","285","[c]","27330","26630"
"Leaver CS","2023","Undeclared","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","London","40","[c]","43140","41140"
"Leaver CS","2023","Undeclared","Department of Health and Social Care","Outside London","55","[c]","40080","36330"
"Leaver CS","2023","Undeclared","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Land Registry","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","London","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Revenue and Customs","Outside London","150","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","London","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Home Office","London","35","[c]","44350","42580"
"Leaver CS","2023","Undeclared","Home Office","Outside London","65","[c]","29510","27370"
"Leaver CS","2023","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Defence","Outside London","195","[c]","39120","37300"
"Leaver CS","2023","Undeclared","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","London","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Ministry of Justice","Outside London","205","[c]","26860","21780"
"Leaver CS","2023","Undeclared","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Gas and Electricity Markets","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scottish Government","Outside London","50","[c]","37350","37060"
"Leaver CS","2023","Undeclared","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","UK Statistics Authority","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Welsh Government","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Attorney General's Departments","London","60","[c]","50580","52790"
"Leaver CS","2023","Unknown","Attorney General's Departments","Outside London","35","[c]","43810","51580"
"Leaver CS","2023","Unknown","Cabinet Office","London","270","[c]","51350","41870"
"Leaver CS","2023","Unknown","Cabinet Office","Outside London","125","[c]","48130","41740"
"Leaver CS","2023","Unknown","Cabinet Office","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Chancellor's other departments","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Charity Commission","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","London","65","[c]","43730","40050"
"Leaver CS","2023","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","155","[c]","31760","25630"
"Leaver CS","2023","Unknown","Department for Digital, Culture, Media and Sport","London","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Education","London","35","[c]","39240","41440"
"Leaver CS","2023","Unknown","Department for Education","Outside London","55","[c]","35940","33500"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","London","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","205","[c]","24640","22150"
"Leaver CS","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","London","85","[c]","36640","32120"
"Leaver CS","2023","Unknown","Department for International Trade","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Department for Levelling Up, Housing and Communities","London","35","[c]","45960","38440"
