"Status","Year","Disability","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Female","Heterosexual / straight","30","[c]","44710","38430"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Male","Heterosexual / straight","65","[c]","37840","32760"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Male","Heterosexual / straight","30","[c]","42570","38810"
"Leaver CS","2023","Declared disabled","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Geography","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Female","Heterosexual / straight","80","[c]","36920","30310"
"Leaver CS","2023","Declared disabled","Human Resources","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Male","Heterosexual / straight","50","[c]","34560","31270"
"Leaver CS","2023","Declared disabled","Human Resources","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Inspector of Education and Training","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Intelligence Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","International Trade","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Female","Heterosexual / straight","30","[c]","53650","52020"
"Leaver CS","2023","Declared disabled","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
