"Status","Year","Function_of_post","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Project Delivery","London","EO","50","50","29920","29890"
"In post","2023","No function","Project Delivery","London","G6","125","125","70940","70840"
"In post","2023","No function","Project Delivery","London","G7","340","335","58800","59290"
"In post","2023","No function","Project Delivery","London","HEO","225","225","36180","36180"
"In post","2023","No function","Project Delivery","London","SCS level","30","30","92380","83560"
"In post","2023","No function","Project Delivery","London","SEO","255","250","43630","43210"
"In post","2023","No function","Project Delivery","Outside London","AO","15","15","22120","22400"
"In post","2023","No function","Project Delivery","Outside London","EO","85","80","26740","25880"
"In post","2023","No function","Project Delivery","Outside London","G6","45","45","66180","65820"
"In post","2023","No function","Project Delivery","Outside London","G7","205","200","54310","54260"
"In post","2023","No function","Project Delivery","Outside London","HEO","195","190","32260","32160"
"In post","2023","No function","Project Delivery","Outside London","SCS level","10","10","85710","77830"
"In post","2023","No function","Project Delivery","Outside London","SEO","265","260","39490","39190"
"In post","2023","No function","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Psychology","London","AO","10","5","[c]","[c]"
"In post","2023","No function","Psychology","London","EO","25","25","31230","31310"
"In post","2023","No function","Psychology","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Psychology","London","G7","5","5","[c]","[c]"
"In post","2023","No function","Psychology","London","HEO","25","25","35070","35160"
"In post","2023","No function","Psychology","London","SEO","20","15","51840","53450"
"In post","2023","No function","Psychology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Psychology","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2023","No function","Psychology","Outside London","AO","65","60","24740","24910"
"In post","2023","No function","Psychology","Outside London","EO","445","435","29090","28480"
"In post","2023","No function","Psychology","Outside London","G6","20","20","82330","75010"
"In post","2023","No function","Psychology","Outside London","G7","80","80","65120","66460"
"In post","2023","No function","Psychology","Outside London","HEO","465","455","32400","31670"
"In post","2023","No function","Psychology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Psychology","Outside London","SEO","380","350","47610","48640"
"In post","2023","No function","Psychology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Psychology","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Psychology","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Science and Engineering","London","AA","5","5","[c]","[c]"
"In post","2023","No function","Science and Engineering","London","AO","30","25","24960","24780"
"In post","2023","No function","Science and Engineering","London","EO","65","65","29360","28240"
"In post","2023","No function","Science and Engineering","London","G6","85","85","70990","70230"
"In post","2023","No function","Science and Engineering","London","G7","220","215","57320","56500"
"In post","2023","No function","Science and Engineering","London","HEO","180","175","36150","34900"
"In post","2023","No function","Science and Engineering","London","SCS level","25","25","102760","96820"
"In post","2023","No function","Science and Engineering","London","SEO","230","225","43610","43000"
"In post","2023","No function","Science and Engineering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","No function","Science and Engineering","Outside London","AA","85","85","19130","19770"
"In post","2023","No function","Science and Engineering","Outside London","AO","825","805","23460","23430"
"In post","2023","No function","Science and Engineering","Outside London","EO","1065","1030","27850","27320"
"In post","2023","No function","Science and Engineering","Outside London","G6","260","245","72070","70710"
"In post","2023","No function","Science and Engineering","Outside London","G7","1070","1025","57230","56570"
"In post","2023","No function","Science and Engineering","Outside London","HEO","1680","1630","34500","33830"
"In post","2023","No function","Science and Engineering","Outside London","SCS level","20","20","92000","90260"
"In post","2023","No function","Science and Engineering","Outside London","SEO","1950","1880","43950","43400"
"In post","2023","No function","Science and Engineering","Outside London","Unknown","10","10","73720","70630"
"In post","2023","No function","Science and Engineering","Overseas","AO","10","10","[c]","[c]"
"In post","2023","No function","Science and Engineering","Overseas","EO","5","5","[c]","[c]"
"In post","2023","No function","Science and Engineering","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Science and Engineering","Overseas","G7","10","10","77050","75550"
"In post","2023","No function","Science and Engineering","Overseas","HEO","10","10","[c]","[c]"
"In post","2023","No function","Science and Engineering","Overseas","SEO","30","30","60360","59480"
"In post","2023","No function","Science and Engineering","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Science and Engineering","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Security","London","AO","15","15","25320","25280"
"In post","2023","No function","Security","London","EO","15","15","29260","29190"
"In post","2023","No function","Security","London","G6","20","20","68230","66700"
"In post","2023","No function","Security","London","G7","20","20","57230","56430"
"In post","2023","No function","Security","London","HEO","20","20","37110","37260"
"In post","2023","No function","Security","London","SCS level","20","20","87510","75580"
"In post","2023","No function","Security","London","SEO","15","15","42910","41870"
"In post","2023","No function","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Security","Outside London","HEO","10","10","32310","32160"
"In post","2023","No function","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Social Research","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Social Research","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Social Research","London","G7","10","10","[c]","[c]"
"In post","2023","No function","Social Research","London","HEO","10","10","[c]","[c]"
"In post","2023","No function","Social Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Social Research","London","SEO","15","10","44610","44410"
"In post","2023","No function","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Social Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","No function","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Statistics","London","AA","15","15","23500","23500"
"In post","2023","No function","Statistics","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Statistics","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Statistics","London","G7","15","10","59040","59370"
"In post","2023","No function","Statistics","London","HEO","10","10","[c]","[c]"
"In post","2023","No function","Statistics","London","SEO","15","15","44260","44480"
"In post","2023","No function","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Statistics","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","No function","Statistics","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","No function","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","No function","Tax","London","AO","30","25","26340","26920"
"In post","2023","No function","Tax","London","EO","325","305","33000","32540"
"In post","2023","No function","Tax","London","G6","110","105","78440","78600"
"In post","2023","No function","Tax","London","G7","270","255","64820","65230"
"In post","2023","No function","Tax","London","HEO","730","695","40120","39790"
"In post","2023","No function","Tax","London","SCS level","15","15","86510","85290"
