"Status","Year","Age","Disability","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Unknown","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Wales and The Valleys","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Anglia","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Anglia","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Eastern Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Eastern Scotland","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Greater Manchester","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Greater Manchester","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Greater Manchester","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Hampshire and Isle of Wight","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Hampshire and Isle of Wight","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inner London - East","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inner London - East","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inner London - West","Heterosexual / straight","80","[c]","33890","32350"
"Leaver CS","2023","20-29","Declared disabled","Inner London - West","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inner London - West","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Kent","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lancashire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lancashire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Merseyside","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Merseyside","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Merseyside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - East and North East","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - West and North West","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - West and North West","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Shropshire and Staffordshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","South Yorkshire","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","South Yorkshire","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Surrey, East and West Sussex","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Surrey, East and West Sussex","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Declared disabled","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
