"Status","Year","Disability","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","UK Statistics Authority","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Westminster","London","135","135","51250","42370"
"In post","2023","Declared non-disabled","UK Statistics Authority","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Statistics Authority","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","UK Supreme Court","Westminster","London","50","45","38850","36210"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Birmingham","Outside London","155","150","53170","49880"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Water Services Regulation Authority","Tower Hamlets","London","60","60","65140","63230"
"In post","2023","Declared non-disabled","Welsh Government","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","2685","2535","46510","41700"
"In post","2023","Declared non-disabled","Welsh Government","Central Valleys","Outside London","655","625","43230","39690"
"In post","2023","Declared non-disabled","Welsh Government","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Conwy and Denbighshire","Outside London","340","320","42620","39690"
"In post","2023","Declared non-disabled","Welsh Government","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Flintshire and Wrexham","Outside London","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Gwent Valleys","Outside London","205","190","41250","39690"
"In post","2023","Declared non-disabled","Welsh Government","Gwynedd","Outside London","100","95","34570","30610"
"In post","2023","Declared non-disabled","Welsh Government","Isle of Anglesey","Outside London","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Monmouthshire and Newport","Outside London","65","60","39730","44820"
"In post","2023","Declared non-disabled","Welsh Government","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","Powys","Outside London","180","165","37920","30610"
"In post","2023","Declared non-disabled","Welsh Government","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Welsh Government","South West Wales","Outside London","520","495","39120","39690"
"In post","2023","Declared non-disabled","Welsh Government","Swansea","Outside London","270","255","44660","45970"
"In post","2023","Declared non-disabled","Welsh Government","Westminster","London","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Nottingham","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Attorney General's Departments","Westminster","London","150","140","55760","55550"
"In post","2023","Undeclared","Cabinet Office","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Birmingham","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Blackpool","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Glasgow City","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Greater Manchester South West","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Leeds","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Liverpool","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Tower Hamlets","London","60","55","53350","56430"
"In post","2023","Undeclared","Cabinet Office","Tyneside","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Cabinet Office","Unknown","Unknown","5","5","[c]","[c]"
