"Status","Year","Age","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Commercial","30","30","48930","42700"
"In post","2023","60-64","Undeclared","Communications","10","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Counter Fraud","80","60","30590","28120"
"In post","2023","60-64","Undeclared","Digital, Data and Technology","95","85","43800","41100"
"In post","2023","60-64","Undeclared","Economics","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Finance","40","35","44130","41990"
"In post","2023","60-64","Undeclared","Geography","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Human Resources","55","50","36330","34300"
"In post","2023","60-64","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Intelligence Analysis","20","20","[c]","[c]"
"In post","2023","60-64","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","International Trade","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Knowledge and Information Management","15","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Legal","45","35","50290","47100"
"In post","2023","60-64","Undeclared","Medicine","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Operational Delivery","1340","1075","30010","28120"
"In post","2023","60-64","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Other","85","75","30850","27300"
"In post","2023","60-64","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Policy","70","65","50530","47870"
"In post","2023","60-64","Undeclared","Project Delivery","60","55","47020","43650"
"In post","2023","60-64","Undeclared","Property","35","30","35680","35010"
"In post","2023","60-64","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Science and Engineering","80","75","42920","42320"
"In post","2023","60-64","Undeclared","Security","60","55","34250","34310"
"In post","2023","60-64","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Undeclared","Tax","85","70","44310","36990"
"In post","2023","60-64","Undeclared","Unknown","40","35","48330","42900"
"In post","2023","60-64","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Commercial","25","20","[c]","[c]"
"In post","2023","60-64","Unknown","Communications","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Counter Fraud","60","50","40580","34370"
"In post","2023","60-64","Unknown","Digital, Data and Technology","110","105","46080","42990"
"In post","2023","60-64","Unknown","Finance","45","40","36850","35000"
"In post","2023","60-64","Unknown","Geography","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Human Resources","60","55","36090","33470"
"In post","2023","60-64","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Intelligence Analysis","10","10","[c]","[c]"
"In post","2023","60-64","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","International Trade","20","15","[c]","[c]"
"In post","2023","60-64","Unknown","Knowledge and Information Management","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Legal","90","75","55810","56450"
"In post","2023","60-64","Unknown","Medicine","15","15","[c]","[c]"
"In post","2023","60-64","Unknown","Operational Delivery","2330","1910","28070","25610"
"In post","2023","60-64","Unknown","Operational Research","5","5","[c]","[c]"
"In post","2023","60-64","Unknown","Other","245","230","40710","38940"
"In post","2023","60-64","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Policy","55","50","52110","50310"
"In post","2023","60-64","Unknown","Project Delivery","60","50","51320","45240"
"In post","2023","60-64","Unknown","Property","95","85","34410","30880"
"In post","2023","60-64","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Science and Engineering","40","40","47160","44720"
"In post","2023","60-64","Unknown","Security","55","50","33160","31290"
"In post","2023","60-64","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Unknown","Tax","170","140","37590","35000"
"In post","2023","60-64","Unknown","Unknown","310","280","39650","31940"
"In post","2023","60-64","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Commercial","370","315","48470","42170"
"In post","2023","60-64","White","Communications","135","125","42680","39690"
"In post","2023","60-64","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","60-64","White","Counter Fraud","765","580","30480","28120"
"In post","2023","60-64","White","Digital, Data and Technology","1010","890","43430","39620"
"In post","2023","60-64","White","Economics","10","10","[c]","[c]"
"In post","2023","60-64","White","Finance","545","465","42110","36910"
"In post","2023","60-64","White","Geography","25","20","[c]","[c]"
"In post","2023","60-64","White","Human Resources","930","835","37570","34300"
"In post","2023","60-64","White","Inspector of Education and Training","80","75","71580","77470"
"In post","2023","60-64","White","Intelligence Analysis","165","140","34510","31180"
"In post","2023","60-64","White","Internal Audit","70","60","47820","46290"
"In post","2023","60-64","White","International Trade","65","60","52490","46200"
"In post","2023","60-64","White","Knowledge and Information Management","210","185","35090","32520"
"In post","2023","60-64","White","Legal","505","420","56500","56450"
"In post","2023","60-64","White","Medicine","170","145","60580","43810"
"In post","2023","60-64","White","Operational Delivery","20410","16220","28850","27650"
"In post","2023","60-64","White","Operational Research","20","20","[c]","[c]"
"In post","2023","60-64","White","Other","1340","1175","29910","25610"
"In post","2023","60-64","White","Planning","10","5","[c]","[c]"
"In post","2023","60-64","White","Planning Inspectors","35","30","64590","60200"
"In post","2023","60-64","White","Policy","885","795","51910","48850"
"In post","2023","60-64","White","Project Delivery","900","760","45780","42140"
"In post","2023","60-64","White","Property","645","570","37690","34350"
"In post","2023","60-64","White","Psychology","20","20","[c]","[c]"
"In post","2023","60-64","White","Science and Engineering","885","800","43670","42590"
"In post","2023","60-64","White","Security","765","690","30830","24380"
"In post","2023","60-64","White","Social Research","20","15","[c]","[c]"
"In post","2023","60-64","White","Statistics","55","50","47240","46100"
"In post","2023","60-64","White","Tax","820","630","41610","36990"
"In post","2023","60-64","White","Unknown","945","840","44700","38330"
"In post","2023","60-64","White","Veterinarian","25","20","[c]","[c]"
"In post","2023","65+","Asian","Commercial","5","5","[c]","[c]"
"In post","2023","65+","Asian","Communications","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Counter Fraud","30","20","26960","25610"
"In post","2023","65+","Asian","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","65+","Asian","Economics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Finance","25","25","[c]","[c]"
"In post","2023","65+","Asian","Geography","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Human Resources","15","10","[c]","[c]"
"In post","2023","65+","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Legal","15","10","[c]","[c]"
"In post","2023","65+","Asian","Medicine","10","5","[c]","[c]"
"In post","2023","65+","Asian","Operational Delivery","550","420","28330","26920"
"In post","2023","65+","Asian","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Other","40","35","30430","25610"
"In post","2023","65+","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Policy","20","15","[c]","[c]"
"In post","2023","65+","Asian","Project Delivery","10","10","[c]","[c]"
"In post","2023","65+","Asian","Property","10","10","[c]","[c]"
"In post","2023","65+","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Science and Engineering","10","10","[c]","[c]"
"In post","2023","65+","Asian","Security","20","20","[c]","[c]"
"In post","2023","65+","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Asian","Tax","35","25","36190","34370"
"In post","2023","65+","Asian","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Commercial","5","5","[c]","[c]"
"In post","2023","65+","Black","Communications","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Counter Fraud","15","10","[c]","[c]"
"In post","2023","65+","Black","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2023","65+","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Finance","15","15","[c]","[c]"
"In post","2023","65+","Black","Geography","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Human Resources","5","5","[c]","[c]"
"In post","2023","65+","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Legal","10","10","[c]","[c]"
"In post","2023","65+","Black","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Operational Delivery","350","290","29510","27190"
"In post","2023","65+","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Other","10","10","[c]","[c]"
"In post","2023","65+","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Policy","20","20","[c]","[c]"
"In post","2023","65+","Black","Project Delivery","10","10","[c]","[c]"
"In post","2023","65+","Black","Property","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Science and Engineering","5","5","[c]","[c]"
"In post","2023","65+","Black","Security","10","10","[c]","[c]"
"In post","2023","65+","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Black","Tax","5","5","[c]","[c]"
"In post","2023","65+","Black","Unknown","5","5","[c]","[c]"
"In post","2023","65+","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Commercial","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Communications","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2023","65+","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Geography","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Legal","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Medicine","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Operational Delivery","105","90","29900","28120"
"In post","2023","65+","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Other","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Policy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Project Delivery","10","10","[c]","[c]"
"In post","2023","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Security","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Tax","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
