"Status","Year","Ethnicity","Region_ITL1","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Central Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","North Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Portsmouth","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","South Hampshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Hampshire and Isle of Wight","Southampton","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","Medway","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Kent","West Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","West Surrey","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South East (England)","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","Devon CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Devon","Torbay","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","Cardiff and Vale of Glamorgan","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","East Wales","Monmouthshire and Newport","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Central Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Wales","West Wales and The Valleys","Swansea","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Staffordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","Birmingham","30","[c]","26290","22520"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","Dudley","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Midlands (England)","West Midlands","Wolverhampton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","North Yorkshire","York","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","South Yorkshire","Sheffield","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Leeds","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Yorkshire and The Humber","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Derby","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","East Derbyshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","North Nottinghamshire","85","[c]","27450","28880"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Nottingham","365","[c]","25690","22520"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","South Nottinghamshire","55","[c]","31570","28880"
"New entrant CS","2023","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","South and West Derbyshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicester","40","[c]","23970","22090"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","130","[c]","25210","23230"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","95","[c]","25820","21780"
"New entrant CS","2023","Unknown","East Midlands (England)","Lincolnshire","Lincolnshire CC","125","[c]","27810","25080"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Bedford","45","[c]","28290","28240"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Central Bedfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Hertfordshire CC","85","[c]","28930","26310"
"New entrant CS","2023","Unknown","East of England","Bedfordshire and Hertfordshire","Luton","30","[c]","25270","25750"
"New entrant CS","2023","Unknown","East of England","East Anglia","Breckland and South Norfolk","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","East Anglia","Cambridgeshire CC","135","[c]","31710","27820"
"New entrant CS","2023","Unknown","East of England","East Anglia","North and West Norfolk","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","East Anglia","Norwich and East Norfolk","45","[c]","23390","19220"
"New entrant CS","2023","Unknown","East of England","East Anglia","Peterborough","140","[c]","23770","22400"
"New entrant CS","2023","Unknown","East of England","East Anglia","Suffolk CC","85","[c]","26310","23430"
"New entrant CS","2023","Unknown","East of England","Essex","Essex Haven Gateway","50","[c]","27540","23640"
"New entrant CS","2023","Unknown","East of England","Essex","Essex Thames Gateway","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Essex","Heart of Essex","65","[c]","26440","27060"
"New entrant CS","2023","Unknown","East of England","Essex","Southend-on-Sea","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","East of England","Essex","Thurrock","45","[c]","23330","22400"
"New entrant CS","2023","Unknown","East of England","Essex","West Essex","35","[c]","28810","25880"
"New entrant CS","2023","Unknown","London","Inner London - East","Hackney and Newham","180","[c]","31020","26920"
"New entrant CS","2023","Unknown","London","Inner London - East","Haringey and Islington","50","[c]","30940","28170"
"New entrant CS","2023","Unknown","London","Inner London - East","Lambeth","50","[c]","39130","33800"
"New entrant CS","2023","Unknown","London","Inner London - East","Lewisham and Southwark","50","[c]","28260","27640"
"New entrant CS","2023","Unknown","London","Inner London - East","Tower Hamlets","105","[c]","38640","35410"
"New entrant CS","2023","Unknown","London","Inner London - West","Camden and City of London","55","[c]","30480","29660"
"New entrant CS","2023","Unknown","London","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","55","[c]","33450","33800"
"New entrant CS","2023","Unknown","London","Inner London - West","Wandsworth","85","[c]","31960","33800"
"New entrant CS","2023","Unknown","London","Inner London - West","Westminster","1415","[c]","37830","34480"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","Bexley and Greenwich","120","[c]","32180","32110"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","Enfield","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - East and North East","Redbridge and Waltham Forest","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - South","Bromley","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - South","Croydon","745","[c]","30960","29750"
"New entrant CS","2023","Unknown","London","Outer London - South","Merton, Kingston upon Thames and Sutton","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Barnet","90","[c]","35370","28810"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Brent","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Ealing","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Harrow and Hillingdon","370","[c]","30860","29750"
"New entrant CS","2023","Unknown","London","Outer London - West and North West","Hounslow and Richmond upon Thames","210","[c]","30290","29750"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Northumberland","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Sunderland","45","[c]","23750","22520"
"New entrant CS","2023","Unknown","North East (England)","Northumberland, and Tyne and Wear","Tyneside","440","[c]","27240","22520"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","Darlington","45","[c]","32930","26780"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","Durham","415","[c]","25070","22910"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North East (England)","Tees Valley and Durham","South Teesside","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","Cheshire East","75","[c]","27940","26780"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","Cheshire West and Chester","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cheshire","Warrington","75","[c]","28520","28880"
"New entrant CS","2023","Unknown","North West (England)","Cumbria","East Cumbria","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Cumbria","West Cumbria","65","[c]","26200","22150"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester North East","30","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester North West","85","[c]","25090","23640"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester South East","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Greater Manchester South West","410","[c]","27700","25750"
"New entrant CS","2023","Unknown","North West (England)","Greater Manchester","Manchester","270","[c]","31180","25830"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","Blackburn with Darwen","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","Blackpool","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","Chorley and West Lancashire","90","[c]","28150","28880"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","East Lancashire","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","Lancaster and Wyre","90","[c]","25030","22220"
"New entrant CS","2023","Unknown","North West (England)","Lancashire","Mid Lancashire","95","[c]","27200","23230"
"New entrant CS","2023","Unknown","North West (England)","Merseyside","East Merseyside","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","North West (England)","Merseyside","Liverpool","1290","[c]","23930","22400"
