"Status","Year","Age","Parent_department","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","UK Statistics Authority","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2023","65+","UK Statistics Authority","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","65+","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Supreme Court","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","UK Supreme Court","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","65+","Water Services Regulation Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","65+","Welsh Government","AA/AO","Female","30","20","25510","25620"
"In post","2023","65+","Welsh Government","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","65+","Welsh Government","EO","Female","20","15","[c]","[c]"
"In post","2023","65+","Welsh Government","EO","Male","15","10","[c]","[c]"
"In post","2023","65+","Welsh Government","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","65+","Welsh Government","G6/G7","Male","20","15","[c]","[c]"
"In post","2023","65+","Welsh Government","SCS level","Female","5","5","[c]","[c]"
"In post","2023","65+","Welsh Government","SCS level","Male","10","5","[c]","[c]"
"In post","2023","65+","Welsh Government","SEO/HEO","Female","35","30","43000","39690"
"In post","2023","65+","Welsh Government","SEO/HEO","Male","35","30","43920","39690"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","EO","Female","10","5","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Work and Pensions","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Foreign, Commonwealth and Development Office","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","UK Statistics Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Business, Energy and Industrial Strategy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Education","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Environment, Food and Rural Affairs","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Transport","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department for Work and Pensions","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department of Health and Social Care","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Department of Health and Social Care","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Land Registry","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","HM Revenue and Customs","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Home Office","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Justice","AA/AO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Justice","AA/AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office for Standards in Education, Children's Services and Skills","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office of Gas and Electricity Markets","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Office of Gas and Electricity Markets","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Scottish Government","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Scottish Government","AA/AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","The National Archives","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","The National Archives","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","AA/AO","Female","65","[c]","22970","22870"
"Leaver CS","2023","20-29","Attorney General's Departments","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","EO","Female","50","[c]","27720","27760"
"Leaver CS","2023","20-29","Attorney General's Departments","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Attorney General's Departments","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cabinet Office","AA/AO","Female","35","[c]","19880","18300"
"Leaver CS","2023","20-29","Cabinet Office","AA/AO","Male","30","[c]","19510","18300"
"Leaver CS","2023","20-29","Cabinet Office","EO","Female","45","[c]","26910","27500"
"Leaver CS","2023","20-29","Cabinet Office","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cabinet Office","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cabinet Office","G6/G7","Male","30","[c]","57060","56430"
"Leaver CS","2023","20-29","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Cabinet Office","SEO/HEO","Female","120","[c]","33410","32000"
"Leaver CS","2023","20-29","Cabinet Office","SEO/HEO","Male","65","[c]","33420","32480"
"Leaver CS","2023","20-29","Chancellor's other departments","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Chancellor's other departments","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Charity Commission","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Competition and Markets Authority","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","Female","45","[c]","22060","21810"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","AA/AO","Male","35","[c]","20970","21130"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","Female","30","[c]","26060","25160"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","EO","Male","30","[c]","27710","26650"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","Female","85","[c]","35790","33570"
"Leaver CS","2023","20-29","Department for Business, Energy and Industrial Strategy","SEO/HEO","Male","85","[c]","36510","35630"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","20-29","Department for Digital, Culture, Media and Sport","SEO/HEO","Male","25","[c]","[c]","[c]"
