"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","HEO","15","[c]","35020","34790"
"Leaver Dept.","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","EO","15","[c]","27930","27910"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","G6","15","[c]","67510","66530"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","G7","30","[c]","56140","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","HEO","35","[c]","34980","35650"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","SEO","15","[c]","41120","40600"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","AO","15","[c]","24110","24490"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","EO","100","[c]","27810","28190"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","G6","80","[c]","66870","66530"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","G7","190","[c]","56040","56430"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","HEO","165","[c]","35350","35650"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","SCS level","65","[c]","83780","77190"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","SEO","110","[c]","41620","41870"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","EO","10","[c]","25090","24610"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","HEO","10","[c]","33850","33520"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","AO","15","[c]","21580","21720"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","EO","15","[c]","25160","24860"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","G7","10","[c]","52120","51290"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","HEO","10","[c]","32590","33020"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","East Wales","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","HEO","15","[c]","32300","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","HEO","55","[c]","31610","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","HEO","325","[c]","31890","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","HEO","10","[c]","30380","29690"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Shropshire and Staffordshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","HEO","35","[c]","31080","32000"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Midlands","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","HEO","25","[c]","32000","32000"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Inner London - West","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Merseyside","HEO","10","[c]","29200","29260"
"Leaver Dept.","2023","Charity Commission","Charity Commission","Merseyside","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","AO","5","[c]","[c]","[c]"
